#  0.9500000     -0.8500000    
   24.13614      7.6930177E-05   13.59283    
   26.46474      5.9966591E-05   13.96761    
   29.01802      4.6713652E-05   14.34357    
   31.81762      3.6371537E-05   14.72226    
   34.88734      2.8305838E-05   15.10392    
   38.25319      2.2017733E-05   15.48766    
   41.94378      1.7116610E-05   15.87195    
   45.99046      1.3297909E-05   16.25536    
   50.42752      1.0325562E-05   16.63897    
   55.29271      8.0138807E-06   17.02380    
   60.62722      6.2165741E-06   17.40861    
   66.47640      4.8187781E-06   17.78891    
   72.88997      3.7323910E-06   18.16353    
   79.92223      2.8892925E-06   18.53549    
   87.63303      2.2361044E-06   18.91060    
   96.08766      1.7307947E-06   19.29560    
   105.3581      1.3396707E-06   19.68845    
   115.5228      1.0369347E-06   20.08928    
   126.6683      8.0260878E-07   20.49829    
   138.8888      6.2123877E-07   20.91561    
   152.2887      4.8085144E-07   21.34143    
   166.9813      3.7218868E-07   21.77593    
   183.0914      2.8808174E-07   22.21927    
   200.7555      2.2298218E-07   22.67163    
   220.1242      1.7259276E-07   23.13320    
   241.3615      1.3359038E-07   23.60418    
   264.6472      1.0340216E-07   24.08472    
   290.1801      8.0035399E-08   24.57507    
   318.1763      6.1949009E-08   25.07540    
   348.8736      4.7949793E-08   25.58592    
   382.5318      3.7114315E-08   26.10681    
   419.4380      2.8727236E-08   26.63833    
   459.9048      2.2235465E-08   27.18066    
   504.2750      1.7210791E-08   27.73403    
   552.9269      1.3321497E-08   28.29867    
   606.2726      1.0311112E-08   28.87481    
   664.7637      7.9810532E-09   29.46266    
   728.8994      6.1774976E-09   30.06251    
   799.2227      4.7815072E-09   30.67454    
   876.3307      3.7009849E-09   31.29906    
   960.8763      2.8646523E-09   31.93627    
   1053.580      2.2172999E-09   32.58647    
   1155.229      1.7162344E-09   33.24990    
   1266.681      1.3284078E-09   33.92683    
   1388.889      1.0282143E-09   34.61755    
