    0.19298E-02    0.75965E+04
    0.19688E-02    0.77304E+04
    0.20086E-02    0.78663E+04
    0.20491E-02    0.80042E+04
    0.20905E-02    0.81441E+04
    0.21328E-02    0.82860E+04
    0.21758E-02    0.84300E+04
    0.22198E-02    0.85760E+04
    0.22646E-02    0.87241E+04
    0.23104E-02    0.88743E+04
    0.23571E-02    0.90266E+04
    0.24047E-02    0.91810E+04
    0.24533E-02    0.93375E+04
    0.25028E-02    0.94961E+04
    0.25534E-02    0.96569E+04
    0.26050E-02    0.98197E+04
    0.26576E-02    0.99847E+04
    0.27113E-02    0.10152E+05
    0.27660E-02    0.10321E+05
    0.28219E-02    0.10492E+05
    0.28789E-02    0.10666E+05
    0.29371E-02    0.10841E+05
    0.29964E-02    0.11019E+05
    0.30569E-02    0.11199E+05
    0.31187E-02    0.11380E+05
    0.31817E-02    0.11564E+05
    0.32460E-02    0.11750E+05
    0.33115E-02    0.11938E+05
    0.33784E-02    0.12128E+05
    0.34467E-02    0.12320E+05
    0.35163E-02    0.12514E+05
    0.35874E-02    0.12710E+05
    0.36598E-02    0.12908E+05
    0.37338E-02    0.13108E+05
    0.38092E-02    0.13310E+05
    0.38861E-02    0.13513E+05
    0.39646E-02    0.13719E+05
    0.40447E-02    0.13926E+05
    0.41264E-02    0.14135E+05
    0.42098E-02    0.14345E+05
    0.42948E-02    0.14558E+05
    0.43816E-02    0.14771E+05
    0.44701E-02    0.14987E+05
    0.45604E-02    0.15204E+05
    0.46525E-02    0.15422E+05
    0.47465E-02    0.15642E+05
    0.48424E-02    0.15863E+05
    0.49402E-02    0.16085E+05
    0.50400E-02    0.16309E+05
    0.51419E-02    0.16534E+05
    0.52457E-02    0.16759E+05
    0.53517E-02    0.16986E+05
    0.54598E-02    0.17213E+05
    0.55701E-02    0.17441E+05
    0.56826E-02    0.17670E+05
    0.57974E-02    0.17900E+05
    0.59145E-02    0.18130E+05
    0.60340E-02    0.18360E+05
    0.61559E-02    0.18590E+05
    0.62803E-02    0.18821E+05
    0.64072E-02    0.19052E+05
    0.65366E-02    0.19282E+05
    0.66686E-02    0.19513E+05
    0.68033E-02    0.19743E+05
    0.69408E-02    0.19972E+05
    0.70810E-02    0.20201E+05
    0.72240E-02    0.20429E+05
    0.73700E-02    0.20656E+05
    0.75189E-02    0.20882E+05
    0.76708E-02    0.21106E+05
    0.78257E-02    0.21329E+05
    0.79838E-02    0.21551E+05
    0.81451E-02    0.21770E+05
    0.83096E-02    0.21988E+05
    0.84775E-02    0.22203E+05
    0.86488E-02    0.22416E+05
    0.88235E-02    0.22627E+05
    0.90017E-02    0.22834E+05
    0.91836E-02    0.23039E+05
    0.93691E-02    0.23240E+05
    0.95583E-02    0.23438E+05
    0.97514E-02    0.23632E+05
    0.99484E-02    0.23822E+05
    0.10149E-01    0.24008E+05
    0.10354E-01    0.24189E+05
    0.10564E-01    0.24366E+05
    0.10777E-01    0.24538E+05
    0.10995E-01    0.24705E+05
    0.11217E-01    0.24866E+05
    0.11443E-01    0.25021E+05
    0.11675E-01    0.25171E+05
    0.11910E-01    0.25314E+05
    0.12151E-01    0.25450E+05
    0.12397E-01    0.25580E+05
    0.12647E-01    0.25702E+05
    0.12902E-01    0.25817E+05
    0.13163E-01    0.25924E+05
    0.13429E-01    0.26024E+05
    0.13700E-01    0.26114E+05
    0.13977E-01    0.26197E+05
    0.14259E-01    0.26270E+05
    0.14547E-01    0.26334E+05
    0.14841E-01    0.26389E+05
    0.15141E-01    0.26433E+05
    0.15447E-01    0.26468E+05
    0.15759E-01    0.26493E+05
    0.16077E-01    0.26507E+05
    0.16402E-01    0.26510E+05
    0.16734E-01    0.26501E+05
    0.17072E-01    0.26482E+05
    0.17416E-01    0.26451E+05
    0.17768E-01    0.26409E+05
    0.18127E-01    0.26354E+05
    0.18493E-01    0.26287E+05
    0.18867E-01    0.26208E+05
    0.19248E-01    0.26117E+05
    0.19637E-01    0.26013E+05
    0.20034E-01    0.25897E+05
    0.20438E-01    0.25768E+05
    0.20851E-01    0.25626E+05
    0.21272E-01    0.25472E+05
    0.21702E-01    0.25305E+05
    0.22141E-01    0.25126E+05
    0.22588E-01    0.24934E+05
    0.23044E-01    0.24730E+05
    0.23510E-01    0.24514E+05
    0.23985E-01    0.24286E+05
    0.24469E-01    0.24047E+05
    0.24964E-01    0.23796E+05
    0.25468E-01    0.23534E+05
    0.25982E-01    0.23263E+05
    0.26507E-01    0.22981E+05
    0.27043E-01    0.22690E+05
    0.27589E-01    0.22389E+05
    0.28146E-01    0.22080E+05
    0.28715E-01    0.21765E+05
    0.29295E-01    0.21447E+05
    0.29887E-01    0.21120E+05
    0.30490E-01    0.20774E+05
    0.31106E-01    0.20419E+05
    0.31735E-01    0.20090E+05
    0.32376E-01    0.19817E+05
    0.33030E-01    0.19565E+05
    0.33697E-01    0.19280E+05
    0.34378E-01    0.18942E+05
    0.35072E-01    0.18584E+05
    0.35781E-01    0.18237E+05
    0.36504E-01    0.17900E+05
    0.37241E-01    0.17565E+05
    0.37993E-01    0.17229E+05
    0.38761E-01    0.16902E+05
    0.39544E-01    0.16591E+05
    0.40343E-01    0.16282E+05
    0.41158E-01    0.15949E+05
    0.41989E-01    0.15593E+05
    0.42838E-01    0.15251E+05
    0.43703E-01    0.14953E+05
    0.44586E-01    0.14691E+05
    0.45486E-01    0.14444E+05
    0.46405E-01    0.14200E+05
    0.47343E-01    0.13960E+05
    0.48299E-01    0.13727E+05
    0.49275E-01    0.13509E+05
    0.50270E-01    0.13317E+05
    0.51286E-01    0.13151E+05
    0.52322E-01    0.12990E+05
    0.53379E-01    0.12815E+05
    0.54457E-01    0.12634E+05
    0.55557E-01    0.12459E+05
    0.56680E-01    0.12294E+05
    0.57825E-01    0.12132E+05
    0.58993E-01    0.11963E+05
    0.60184E-01    0.11788E+05
    0.61400E-01    0.11613E+05
    0.62641E-01    0.11440E+05
    0.63906E-01    0.11270E+05
    0.65197E-01    0.11097E+05
    0.66514E-01    0.10914E+05
    0.67858E-01    0.10721E+05
    0.69229E-01    0.10519E+05
    0.70627E-01    0.10313E+05
    0.72054E-01    0.10101E+05
    0.73510E-01    0.98751E+04
    0.74994E-01    0.96323E+04
    0.76509E-01    0.93736E+04
    0.78055E-01    0.91038E+04
    0.79632E-01    0.88268E+04
    0.81241E-01    0.85445E+04
    0.82882E-01    0.82583E+04
    0.84556E-01    0.79711E+04
    0.86264E-01    0.76860E+04
    0.88007E-01    0.74060E+04
    0.89785E-01    0.71342E+04
    0.91598E-01    0.68730E+04
    0.93449E-01    0.66248E+04
    0.95337E-01    0.63916E+04
    0.97263E-01    0.61749E+04
    0.99227E-01    0.59756E+04
    0.10123E+00    0.57944E+04
    0.10328E+00    0.56310E+04
    0.10536E+00    0.54847E+04
    0.10749E+00    0.53543E+04
    0.10966E+00    0.52380E+04
    0.11188E+00    0.51333E+04
    0.11414E+00    0.50375E+04
    0.11644E+00    0.49474E+04
    0.11880E+00    0.48594E+04
    0.12120E+00    0.47701E+04
    0.12365E+00    0.46760E+04
    0.12614E+00    0.45743E+04
    0.12869E+00    0.44628E+04
    0.13129E+00    0.43402E+04
    0.13394E+00    0.42062E+04
    0.13665E+00    0.40617E+04
    0.13941E+00    0.39086E+04
    0.14223E+00    0.37497E+04
    0.14510E+00    0.35885E+04
    0.14803E+00    0.34294E+04
    0.15102E+00    0.32768E+04
    0.15407E+00    0.31347E+04
    0.15718E+00    0.30060E+04
    0.16036E+00    0.28923E+04
    0.16360E+00    0.27935E+04
    0.16690E+00    0.27086E+04
    0.17028E+00    0.26354E+04
    0.17371E+00    0.25715E+04
    0.17722E+00    0.25136E+04
    0.18080E+00    0.24580E+04
    0.18446E+00    0.24006E+04
    0.18818E+00    0.23380E+04
    0.19198E+00    0.22680E+04
    0.19586E+00    0.21900E+04
    0.19982E+00    0.21054E+04
    0.20386E+00    0.20164E+04
    0.20797E+00    0.19259E+04
    0.21218E+00    0.18375E+04
    0.21646E+00    0.17554E+04
    0.22083E+00    0.16816E+04
    0.22530E+00    0.16171E+04
    0.22985E+00    0.15621E+04
    0.23449E+00    0.15144E+04
    0.23923E+00    0.14713E+04
    0.24406E+00    0.14301E+04
    0.24899E+00    0.13882E+04
    0.25402E+00    0.13432E+04
    0.25915E+00    0.12937E+04
    0.26439E+00    0.12411E+04
    0.26973E+00    0.11876E+04
    0.27518E+00    0.11350E+04
    0.28074E+00    0.10854E+04
    0.28641E+00    0.10408E+04
    0.29219E+00    0.10018E+04
    0.29810E+00    0.96703E+03
    0.30412E+00    0.93468E+03
    0.31026E+00    0.90329E+03
    0.31653E+00    0.87157E+03
    0.32292E+00    0.83840E+03
    0.32945E+00    0.80375E+03
    0.33610E+00    0.76929E+03
    0.34289E+00    0.73655E+03
    0.34982E+00    0.70633E+03
    0.35689E+00    0.67847E+03
    0.36409E+00    0.65276E+03
    0.37145E+00    0.62863E+03
    0.37895E+00    0.60508E+03
    0.38661E+00    0.58126E+03
    0.39442E+00    0.55716E+03
    0.40239E+00    0.53363E+03
    0.41052E+00    0.51140E+03
    0.41881E+00    0.49061E+03
    0.42727E+00    0.47097E+03
    0.43590E+00    0.45219E+03
    0.44471E+00    0.43406E+03
    0.45369E+00    0.41643E+03
    0.46286E+00    0.39918E+03
    0.47221E+00    0.38242E+03
    0.48174E+00    0.36636E+03
    0.49148E+00    0.35118E+03
    0.50141E+00    0.33678E+03
    0.51153E+00    0.32292E+03
    0.52187E+00    0.30943E+03
    0.53241E+00    0.29634E+03
    0.54317E+00    0.28377E+03
    0.55414E+00    0.27180E+03
    0.56533E+00    0.26037E+03
    0.57675E+00    0.24940E+03
    0.58840E+00    0.23881E+03
    0.60029E+00    0.22860E+03
    0.61242E+00    0.21881E+03
    0.62479E+00    0.20943E+03
    0.63741E+00    0.20046E+03
    0.65029E+00    0.19187E+03
    0.66342E+00    0.18361E+03
    0.67683E+00    0.17569E+03
    0.69050E+00    0.16810E+03
    0.70445E+00    0.16080E+03
    0.71868E+00    0.15381E+03
    0.73320E+00    0.14711E+03
    0.74801E+00    0.14068E+03
    0.76312E+00    0.13451E+03
    0.77854E+00    0.12860E+03
    0.79426E+00    0.12294E+03
    0.81031E+00    0.11752E+03
    0.82668E+00    0.11232E+03
    0.84338E+00    0.10735E+03
    0.86041E+00    0.10258E+03
    0.87780E+00    0.98017E+02
    0.89553E+00    0.93648E+02
    0.91362E+00    0.89467E+02
    0.93208E+00    0.85465E+02
    0.95091E+00    0.81635E+02
    0.97011E+00    0.77971E+02
    0.98971E+00    0.74464E+02
    0.10097E+01    0.71110E+02
    0.10301E+01    0.67901E+02
    0.10509E+01    0.64832E+02
    0.10721E+01    0.61896E+02
    0.10938E+01    0.59089E+02
    0.11159E+01    0.56404E+02
    0.11384E+01    0.53837E+02
    0.11614E+01    0.51382E+02
    0.11849E+01    0.49036E+02
    0.12088E+01    0.46793E+02
    0.12333E+01    0.44649E+02
    0.12582E+01    0.42599E+02
    0.12836E+01    0.40641E+02
    0.13095E+01    0.38769E+02
    0.13360E+01    0.36981E+02
    0.13630E+01    0.35273E+02
    0.13905E+01    0.33641E+02
    0.14186E+01    0.32082E+02
    0.14472E+01    0.30592E+02
    0.14765E+01    0.29170E+02
    0.15063E+01    0.27812E+02
    0.15367E+01    0.26515E+02
    0.15678E+01    0.25277E+02
    0.15994E+01    0.24095E+02
    0.16318E+01    0.22967E+02
    0.16647E+01    0.21890E+02
    0.16984E+01    0.20862E+02
    0.17327E+01    0.19881E+02
    0.17677E+01    0.18945E+02
    0.18034E+01    0.18051E+02
    0.18398E+01    0.17199E+02
    0.18770E+01    0.16386E+02
    0.19149E+01    0.15610E+02
    0.19536E+01    0.14870E+02
    0.19930E+01    0.14165E+02
    0.20333E+01    0.13492E+02
    0.20744E+01    0.12850E+02
    0.21163E+01    0.12238E+02
    0.21590E+01    0.11654E+02
    0.22026E+01    0.11097E+02
    0.22471E+01    0.10567E+02
    0.22925E+01    0.10061E+02
    0.23388E+01    0.95787E+01
    0.23861E+01    0.91191E+01
    0.24343E+01    0.86810E+01
    0.24835E+01    0.82635E+01
    0.25336E+01    0.78656E+01
    0.25848E+01    0.74864E+01
    0.26370E+01    0.71252E+01
    0.26903E+01    0.67809E+01
    0.27447E+01    0.64530E+01
    0.28001E+01    0.61405E+01
    0.28567E+01    0.58429E+01
    0.29144E+01    0.55594E+01
    0.29733E+01    0.52893E+01
    0.30333E+01    0.50321E+01
    0.30946E+01    0.47872E+01
    0.31571E+01    0.45539E+01
    0.32209E+01    0.43318E+01
    0.32860E+01    0.41203E+01
    0.33523E+01    0.39189E+01
    0.34201E+01    0.37272E+01
    0.34892E+01    0.35447E+01
    0.35596E+01    0.33709E+01
    0.36316E+01    0.32056E+01
    0.37049E+01    0.30481E+01
    0.37798E+01    0.28983E+01
    0.38561E+01    0.27557E+01
    0.39340E+01    0.26200E+01
    0.40135E+01    0.24908E+01
    0.40946E+01    0.23679E+01
    0.41773E+01    0.22510E+01
    0.42617E+01    0.21397E+01
    0.43478E+01    0.20339E+01
    0.44356E+01    0.19332E+01
    0.45252E+01    0.18374E+01
    0.46166E+01    0.17462E+01
    0.47099E+01    0.16595E+01
    0.48050E+01    0.15771E+01
    0.49021E+01    0.14987E+01
    0.50011E+01    0.14241E+01
    0.51021E+01    0.13531E+01
    0.52052E+01    0.12857E+01
    0.53104E+01    0.12215E+01
    0.54176E+01    0.11605E+01
    0.55271E+01    0.11025E+01
    0.56387E+01    0.10474E+01
    0.57526E+01    0.99498E+00
    0.58689E+01    0.94514E+00
    0.59874E+01    0.89776E+00
    0.61084E+01    0.85272E+00
    0.62318E+01    0.80991E+00
    0.63577E+01    0.76922E+00
    0.64861E+01    0.73054E+00
    0.66171E+01    0.69378E+00
    0.67508E+01    0.65885E+00
    0.68872E+01    0.62565E+00
    0.70263E+01    0.59410E+00
    0.71682E+01    0.56412E+00
    0.73130E+01    0.53563E+00
    0.74608E+01    0.50856E+00
    0.76115E+01    0.48284E+00
    0.77653E+01    0.45841E+00
    0.79221E+01    0.43519E+00
    0.80822E+01    0.41314E+00
    0.82454E+01    0.39219E+00
    0.84120E+01    0.37229E+00
    0.85819E+01    0.35338E+00
    0.87553E+01    0.33543E+00
    0.89322E+01    0.31837E+00
    0.91126E+01    0.30218E+00
    0.92967E+01    0.28679E+00
    0.94845E+01    0.27218E+00
    0.96761E+01    0.25831E+00
    0.98716E+01    0.24513E+00
    0.10071E+02    0.23262E+00
    0.10274E+02    0.22074E+00
    0.10482E+02    0.20946E+00
    0.10694E+02    0.19875E+00
    0.10910E+02    0.18858E+00
    0.11130E+02    0.17892E+00
    0.11355E+02    0.16976E+00
    0.11584E+02    0.16106E+00
    0.11818E+02    0.15280E+00
    0.12057E+02    0.14495E+00
    0.12301E+02    0.13751E+00
    0.12549E+02    0.13045E+00
    0.12803E+02    0.12374E+00
    0.13061E+02    0.11737E+00
    0.13325E+02    0.11133E+00
    0.13594E+02    0.10560E+00
    0.13869E+02    0.10016E+00
    0.14149E+02    0.94996E-01
    0.14435E+02    0.90096E-01
    0.14727E+02    0.85446E-01
    0.15024E+02    0.81034E-01
    0.15328E+02    0.76847E-01
    0.15637E+02    0.72875E-01
    0.15953E+02    0.69105E-01
    0.16275E+02    0.65529E-01
    0.16604E+02    0.62137E-01
    0.16940E+02    0.58918E-01
    0.17282E+02    0.55864E-01
    0.17631E+02    0.52967E-01
    0.17987E+02    0.50219E-01
    0.18351E+02    0.47612E-01
    0.18721E+02    0.45139E-01
    0.19099E+02    0.42794E-01
    0.19485E+02    0.40569E-01
    0.19879E+02    0.38459E-01
    0.20280E+02    0.36457E-01
    0.20690E+02    0.34559E-01
    0.21108E+02    0.32759E-01
    0.21535E+02    0.31052E-01
    0.21970E+02    0.29433E-01
    0.22413E+02    0.27897E-01
    0.22866E+02    0.26441E-01
    0.23328E+02    0.25060E-01
    0.23799E+02    0.23751E-01
    0.24280E+02    0.22510E-01
    0.24771E+02    0.21333E-01
    0.25271E+02    0.20217E-01
    0.25782E+02    0.19159E-01
    0.26302E+02    0.18155E-01
    0.26834E+02    0.17204E-01
    0.27376E+02    0.16302E-01
    0.27929E+02    0.15448E-01
    0.28493E+02    0.14637E-01
    0.29069E+02    0.13869E-01
    0.29656E+02    0.13141E-01
    0.30255E+02    0.12450E-01
    0.30866E+02    0.11796E-01
    0.31490E+02    0.11176E-01
    0.32126E+02    0.10588E-01
    0.32775E+02    0.10031E-01
    0.33437E+02    0.95024E-02
    0.34112E+02    0.90018E-02
    0.34801E+02    0.85274E-02
    0.35504E+02    0.80778E-02
    0.36222E+02    0.76518E-02
    0.36953E+02    0.72480E-02
    0.37700E+02    0.68653E-02
    0.38462E+02    0.65027E-02
    0.39239E+02    0.61591E-02
    0.40031E+02    0.58335E-02
    0.40840E+02    0.55250E-02
    0.41665E+02    0.52327E-02
    0.42507E+02    0.49557E-02
    0.43365E+02    0.46932E-02
    0.44241E+02    0.44446E-02
    0.45135E+02    0.42090E-02
    0.46047E+02    0.39858E-02
    0.46977E+02    0.37743E-02
    0.47926E+02    0.35740E-02
    0.48894E+02    0.33842E-02
    0.49882E+02    0.32044E-02
    0.50890E+02    0.30341E-02
    0.51918E+02    0.28728E-02
    0.52966E+02    0.27200E-02
    0.54036E+02    0.25752E-02
    0.55128E+02    0.24381E-02
    0.56242E+02    0.23082E-02
    0.57378E+02    0.21852E-02
    0.58537E+02    0.20686E-02
    0.59720E+02    0.19583E-02
    0.60926E+02    0.18538E-02
    0.62157E+02    0.17548E-02
    0.63412E+02    0.16610E-02
    0.64693E+02    0.15722E-02
    0.66000E+02    0.14882E-02
    0.67334E+02    0.14085E-02
    0.68694E+02    0.13331E-02
    0.70082E+02    0.12617E-02
    0.71497E+02    0.11941E-02
    0.72942E+02    0.11301E-02
    0.74415E+02    0.10695E-02
    0.75918E+02    0.10121E-02
    0.77452E+02    0.95772E-03
    0.79017E+02    0.90626E-03
    0.80613E+02    0.85754E-03
    0.82241E+02    0.81141E-03
    0.83903E+02    0.76774E-03
    0.85598E+02    0.72640E-03
    0.87327E+02    0.68725E-03
    0.89091E+02    0.65020E-03
    0.90891E+02    0.61512E-03
    0.92727E+02    0.58191E-03
    0.94600E+02    0.55048E-03
    0.96511E+02    0.52072E-03
    0.98461E+02    0.49256E-03
    0.10045E+03    0.46590E-03
    0.10248E+03    0.44067E-03
    0.10455E+03    0.41678E-03
    0.10666E+03    0.39418E-03
    0.10882E+03    0.37278E-03
    0.11101E+03    0.35254E-03
    0.11326E+03    0.33337E-03
    0.11554E+03    0.31524E-03
    0.11788E+03    0.29808E-03
    0.12026E+03    0.28184E-03
    0.12269E+03    0.26647E-03
    0.12517E+03    0.25192E-03
    0.12770E+03    0.23816E-03
    0.13028E+03    0.22514E-03
    0.13291E+03    0.21282E-03
    0.13559E+03    0.20117E-03
    0.13833E+03    0.19014E-03
    0.14113E+03    0.17971E-03
    0.14398E+03    0.16983E-03
    0.14689E+03    0.16050E-03
    0.14985E+03    0.15166E-03
    0.15288E+03    0.14331E-03
    0.15597E+03    0.13540E-03
    0.15912E+03    0.12793E-03
    0.16233E+03    0.12085E-03
    0.16561E+03    0.11416E-03
    0.16896E+03    0.10784E-03
    0.17237E+03    0.10185E-03
    0.17585E+03    0.96196E-04
    0.17941E+03    0.90845E-04
    0.18303E+03    0.85785E-04
    0.18673E+03    0.81000E-04
    0.19050E+03    0.76476E-04
    0.19435E+03    0.72199E-04
    0.19828E+03    0.68155E-04
    0.20228E+03    0.64332E-04
    0.20637E+03    0.60718E-04
    0.21054E+03    0.57301E-04
    0.21479E+03    0.54072E-04
    0.21913E+03    0.51020E-04
    0.22356E+03    0.48135E-04
    0.22807E+03    0.45408E-04
    0.23268E+03    0.42831E-04
    0.23738E+03    0.40397E-04
    0.24217E+03    0.38096E-04
    0.24707E+03    0.35922E-04
    0.25206E+03    0.33869E-04
    0.25715E+03    0.31929E-04
    0.26234E+03    0.30096E-04
    0.26764E+03    0.28366E-04
    0.27305E+03    0.26731E-04
    0.27857E+03    0.25187E-04
    0.28419E+03    0.23730E-04
    0.28994E+03    0.22353E-04
    0.29579E+03    0.21054E-04
    0.30177E+03    0.19828E-04
    0.30786E+03    0.18670E-04
    0.31408E+03    0.17578E-04
    0.32043E+03    0.16547E-04
    0.32690E+03    0.15574E-04
    0.33351E+03    0.14656E-04
    0.34024E+03    0.13791E-04
    0.34712E+03    0.12974E-04
    0.35413E+03    0.12204E-04
    0.36128E+03    0.11478E-04
    0.36858E+03    0.10793E-04
    0.37603E+03    0.10148E-04
    0.38362E+03    0.95394E-05
    0.39137E+03    0.89661E-05
    0.39928E+03    0.84260E-05
    0.40734E+03    0.79172E-05
    0.41557E+03    0.74381E-05
    0.42397E+03    0.69870E-05
    0.43253E+03    0.65622E-05
    0.44127E+03    0.61625E-05
    0.45019E+03    0.57863E-05
    0.45928E+03    0.54323E-05
    0.46856E+03    0.50993E-05
    0.47802E+03    0.47861E-05
    0.48768E+03    0.44915E-05
    0.49753E+03    0.42146E-05
    0.50758E+03    0.39542E-05
    0.51784E+03    0.37095E-05
    0.52830E+03    0.34796E-05
    0.53897E+03    0.32635E-05
    0.54986E+03    0.30605E-05
    0.56097E+03    0.28700E-05
    0.57230E+03    0.26910E-05
    0.58386E+03    0.25230E-05
    0.59565E+03    0.23653E-05
    0.60769E+03    0.22174E-05
    0.61996E+03    0.20786E-05
    0.63249E+03    0.19484E-05
    0.64526E+03    0.18262E-05
    0.65830E+03    0.17117E-05
    0.67160E+03    0.16043E-05
    0.68516E+03    0.15037E-05
    0.69901E+03    0.14093E-05
    0.71313E+03    0.13209E-05
    0.72753E+03    0.12380E-05
    0.74223E+03    0.11603E-05
    0.75722E+03    0.10875E-05
    0.77252E+03    0.10193E-05
    0.78813E+03    0.95533E-06
    0.80405E+03    0.89543E-06
    0.82029E+03    0.83929E-06
    0.83686E+03    0.78668E-06
    0.85377E+03    0.73738E-06
    0.87101E+03    0.69118E-06
    0.88861E+03    0.64789E-06
    0.90656E+03    0.60733E-06
    0.92488E+03    0.56932E-06
    0.94356E+03    0.53369E-06
    0.96262E+03    0.50031E-06
    0.98207E+03    0.46903E-06
    0.10019E+04    0.43972E-06
    0.10221E+04    0.41225E-06
    0.10428E+04    0.38651E-06
    0.10639E+04    0.36239E-06
    0.10854E+04    0.33977E-06
    0.11073E+04    0.31858E-06
    0.11296E+04    0.29871E-06
    0.11525E+04    0.28009E-06
    0.11757E+04    0.26263E-06
    0.11995E+04    0.24626E-06
    0.12237E+04    0.23092E-06
    0.12485E+04    0.21654E-06
    0.12737E+04    0.20305E-06
    0.12994E+04    0.19040E-06
    0.13257E+04    0.17855E-06
    0.13524E+04    0.16743E-06
    0.13798E+04    0.15700E-06
