lyn index =  31
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00008141412e+13 0.00334304592914
1 911.794274557 -3.00075831361e+13 0.00261203775908
2 911.588549114 -3.00143551863e+13 0.0020678322262
3 911.38282367 -3.00211302938e+13 0.00169950507233
4 911.177098227 -3.00279084606e+13 0.00146551719918
5 910.971372784 -3.00346896889e+13 0.00132105787963
6 910.765647341 -3.00414739807e+13 0.00123127568805
7 910.559921898 -3.00482613381e+13 0.00117352251763
8 910.354196455 -3.00550517631e+13 0.00113458556337
9 910.148471011 -3.00618452579e+13 0.00110713185466
10 909.942745568 -3.00686418246e+13 0.00108707642264
11 909.737020125 -3.00754414651e+13 0.0010720339701
12 909.531294682 -3.00822441817e+13 0.00106051978528
13 909.325569239 -3.00890499763e+13 0.00105154980448
14 909.119843796 -3.00958588511e+13 0.00104444214627
15 908.914118352 -3.01026708082e+13 0.00103871171067
16 908.708392909 -3.01094858496e+13 0.00103400715462
17 908.502667466 -3.01163039775e+13 0.00103007133238
18 908.296942023 -3.0123125194e+13 0.00102671494166
19 908.09121658 -3.01299495011e+13 0.00102379809922
20 907.885491137 -3.01367769009e+13 0.00102121723669
21 907.679765693 -3.01436073957e+13 0.00101889552975
22 907.47404025 -3.01504409873e+13 0.00101677591168
23 907.268314807 -3.01572776781e+13 0.00101481591112
24 907.062589364 -3.016411747e+13 0.00101298384393
25 906.856863921 -3.01709603652e+13 0.00101125598428
26 906.651138478 -3.01778063658e+13 0.00100961448027
27 906.445413034 -3.0184655474e+13 0.000981587478991
28 906.239687591 -3.01915076917e+13 0.000980822309834
29 906.033962148 -3.01983630213e+13 0.000980264088585
30 905.828236705 -3.02052214646e+13 0.000979706069977
31 905.622511262 -3.0212083024e+13 0.000979148253178
32 905.416785819 -3.02189477015e+13 0.000978590637825
33 905.211060375 -3.02258154992e+13 0.000978033223733
34 905.005334932 -3.02326864194e+13 0.000977476010809
35 904.799609489 -3.0239560464e+13 0.000976918999192
36 904.593884046 -3.02464376352e+13 0.000976362188384
37 904.388158603 -3.02533179352e+13 0.000975805578698
38 904.18243316 -3.02602013661e+13 0.000975249169762
39 903.976707716 -3.026708793e+13 0.000974692961867
40 903.770982273 -3.02739776292e+13 0.000974136954781
41 903.56525683 -3.02808704656e+13 0.000973581148773
42 903.359531387 -3.02877664415e+13 0.000973025543758
43 903.153805944 -3.0294665559e+13 0.000972470139658
44 902.948080501 -3.03015678203e+13 0.00097191493661
45 902.742355057 -3.03084732274e+13 0.000971359934408
46 902.536629614 -3.03153817827e+13 0.000970805133117
47 902.330904171 -3.03222934881e+13 0.000970250532603
