lyn index =  12
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.01273766379e+13 0.00129469287507
1 911.833164119 -3.01328889703e+13 0.00129187459653
2 911.666328237 -3.01384033202e+13 0.00128930493447
3 911.499492356 -3.01439196888e+13 0.00128693731821
4 911.332656474 -3.0149438077e+13 0.00128473522808
5 911.165820593 -3.01549584862e+13 0.00128266986373
6 910.998984711 -3.01604809173e+13 0.00128071849191
7 910.83214883 -3.01660053715e+13 0.00127886311914
8 910.665312949 -3.01715318498e+13 0.00127708948926
9 910.498477067 -3.01770603535e+13 0.00127538626078
10 910.331641186 -3.01825908836e+13 0.00125115594394
11 910.164805304 -3.01881234411e+13 0.00123906665999
12 909.997969423 -3.01936580274e+13 0.00123847127717
13 909.831133541 -3.01991946434e+13 0.00123787654694
14 909.66429766 -3.02047332902e+13 0.00123728213096
15 909.497461778 -3.02102739691e+13 0.00123668794568
16 909.330625897 -3.0215816681e+13 0.00123609397846
17 909.163790016 -3.02213614272e+13 0.00123550022565
18 908.996954134 -3.02269082088e+13 0.00123490670892
19 908.830118253 -3.02324570268e+13 0.00123431333864
20 908.663282371 -3.02380078824e+13 0.0012337201935
21 908.49644649 -3.02435607767e+13 0.00123312719506
22 908.329610608 -3.02491157108e+13 0.00123253440697
23 908.162774727 -3.02546726859e+13 0.00123194179362
24 907.995938846 -3.02602317031e+13 0.0012313493305
25 907.829102964 -3.02657927635e+13 0.00123075707198
26 907.662267083 -3.02713558683e+13 0.00123016497815
27 907.495431201 -3.02769210185e+13 0.00122957309604
28 907.32859532 -3.02824882153e+13 0.00122898141224
29 907.161759438 -3.02880574598e+13 0.00122838993215
30 906.994923557 -3.02936287532e+13 0.00122779864416
31 906.828087675 -3.02992020966e+13 0.00122720757843
32 906.661251794 -3.0304777491e+13 0.00122661671834
33 906.494415913 -3.03103549378e+13 0.00122602604983
34 906.327580031 -3.03159344379e+13 0.00122543559266
35 906.16074415 -3.03215159925e+13 0.00122484533224
36 905.993908268 -3.03270996028e+13 0.00122425526613
37 905.827072387 -3.03326852698e+13 0.00122366538392
38 905.660236505 -3.03382729948e+13 0.00122307570181
39 905.493400624 -3.03438627789e+13 0.0012224862101
40 905.326564743 -3.03494546231e+13 0.00122189690137
41 905.159728861 -3.03550485287e+13 0.00122130778911
42 904.99289298 -3.03606444968e+13 0.00122071886604
43 904.826057098 -3.03662425285e+13 0.00122013013194
44 904.659221217 -3.03718426249e+13 0.00121954158138
45 904.492385335 -3.03774447872e+13 0.00121895322499
46 904.325549454 -3.03830490166e+13 0.00121836505722
47 904.158713573 -3.03886553142e+13 0.00121777707373
