lyn index =  21
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00300671749e+13 0.00159493605424
1 911.803263299 -3.00365466609e+13 0.00145935130307
2 911.606526598 -3.00430289435e+13 0.00137270722074
3 911.409789897 -3.00495140246e+13 0.00131532430472
4 911.213053196 -3.00560019062e+13 0.00127562991418
5 911.016316495 -3.00624925898e+13 0.00124705494546
6 910.819579795 -3.00689860774e+13 0.00122582920135
7 910.622843094 -3.00754823709e+13 0.00120968622892
8 910.426106393 -3.00819814719e+13 0.00119717854433
9 910.229369692 -3.00884833823e+13 0.00118732950643
10 910.032632991 -3.0094988104e+13 0.00117945281739
11 909.83589629 -3.01014956388e+13 0.00117305321619
12 909.639159589 -3.01080059885e+13 0.00116776715117
13 909.442422888 -3.01145191549e+13 0.00116332567482
14 909.245686187 -3.01210351398e+13 0.00115952786211
15 909.048949486 -3.01275539451e+13 0.0011562234662
16 908.852212785 -3.01340755727e+13 0.00115329978173
17 908.655476085 -3.01406000243e+13 0.00115067214658
18 908.458739384 -3.01471273018e+13 0.00114827686593
19 908.262002683 -3.0153657407e+13 0.00114606595447
20 908.065265982 -3.01601903417e+13 0.00114400318192
21 907.868529281 -3.01667261079e+13 0.00114206112319
22 907.67179258 -3.01732647073e+13 0.00114021893961
23 907.475055879 -3.01798061417e+13 0.00113205573283
24 907.278319178 -3.01863504131e+13 0.00110695410513
25 907.081582477 -3.01928975233e+13 0.00110633821929
26 906.884845776 -3.01994474741e+13 0.00110572266695
27 906.688109075 -3.02060002674e+13 0.00110510734721
28 906.491372374 -3.02125559049e+13 0.00110449225342
29 906.294635674 -3.02191143887e+13 0.00110387738499
30 906.097898973 -3.02256757204e+13 0.001103262739
31 905.901162272 -3.02322399021e+13 0.00110264831573
32 905.704425571 -3.02388069355e+13 0.00110203411672
33 905.50768887 -3.02453768224e+13 0.00110142013788
34 905.310952169 -3.02519495649e+13 0.00110080638225
35 905.114215468 -3.02585251646e+13 0.00110019284679
36 904.917478767 -3.02651036236e+13 0.00109957953421
37 904.720742066 -3.02716849436e+13 0.00109896644261
38 904.524005365 -3.02782691264e+13 0.00109835357453
39 904.327268664 -3.02848561741e+13 0.00109774092945
40 904.130531964 -3.02914460885e+13 0.001097128507
41 903.933795263 -3.02980388713e+13 0.00109651630876
42 903.737058562 -3.03046345246e+13 0.00109590433386
43 903.540321861 -3.03112330501e+13 0.00109529258148
44 903.34358516 -3.03178344498e+13 0.00109468105245
45 903.146848459 -3.03244387255e+13 0.00109406974593
46 902.950111758 -3.03310458791e+13 0.00109345866126
47 902.753375057 -3.03376559125e+13 0.00109284779916
