lyn index =  20
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.0035558471e+13 0.000926344685911
1 911.80495064 -3.00419835474e+13 0.000869100897898
2 911.60990128 -3.00484113733e+13 0.000831178775066
3 911.41485192 -3.00548419504e+13 0.000804942123081
4 911.219802561 -3.00612752804e+13 0.000786033931192
5 911.024753201 -3.00677113652e+13 0.000771953446789
6 910.829703841 -3.00741502065e+13 0.000761202905447
7 910.634654481 -3.00805918061e+13 0.000752830644826
8 910.439605121 -3.00870361657e+13 0.000746197212268
9 910.244555761 -3.00934832872e+13 0.000740854383253
10 910.049506401 -3.00999331722e+13 0.000736479024856
11 909.854457041 -3.01063858227e+13 0.000732834044132
12 909.659407682 -3.01128412402e+13 0.000729743587578
13 909.464358322 -3.01192994268e+13 0.000727076358561
14 909.269308962 -3.0125760384e+13 0.00072473393504
15 909.074259602 -3.01322241138e+13 0.000722642352764
16 908.879210242 -3.01386906178e+13 0.000720745935556
17 908.684160882 -3.01451598979e+13 0.000719002716132
18 908.489111522 -3.01516319559e+13 0.000717381014677
19 908.294062163 -3.01581067935e+13 0.000715856872729
20 908.099012803 -3.01645844126e+13 0.000714412125464
21 907.903963443 -3.01710648149e+13 0.000713032953094
22 907.708914083 -3.01775480022e+13 0.000711708792922
23 907.513864723 -3.01840339764e+13 0.000691624453686
24 907.318815363 -3.01905227392e+13 0.00069099288455
25 907.123766003 -3.01970142924e+13 0.000690398895812
26 906.928716643 -3.02035086378e+13 0.000689805290157
27 906.733667284 -3.02100057773e+13 0.00068921206739
28 906.538617924 -3.02165057126e+13 0.000688619227336
29 906.343568564 -3.02230084455e+13 0.000688026769828
30 906.148519204 -3.02295139778e+13 0.000687434694704
31 905.953469844 -3.02360223114e+13 0.000686843001782
32 905.758420484 -3.02425334481e+13 0.000686251690906
33 905.563371124 -3.02490473896e+13 0.000685660761916
34 905.368321765 -3.02555641378e+13 0.000685070214634
35 905.173272405 -3.02620836945e+13 0.000684480048906
36 904.978223045 -3.02686060615e+13 0.000683890264565
37 904.783173685 -3.02751312407e+13 0.000683300861443
38 904.588124325 -3.02816592338e+13 0.000682711839388
39 904.393074965 -3.02881900426e+13 0.000682123198232
40 904.198025605 -3.02947236691e+13 0.000681534937809
41 904.002976245 -3.0301260115e+13 0.000680947057962
42 903.807926886 -3.03077993821e+13 0.000680359558519
43 903.612877526 -3.03143414722e+13 0.000679772439321
44 903.417828166 -3.03208863873e+13 0.0006791857002
45 903.222778806 -3.03274341291e+13 0.00067859934099
46 903.027729446 -3.03339846995e+13 0.000678013361529
47 902.832680086 -3.03405381002e+13 0.000677427761651
