lyn index =  10
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.01836618969e+13 0.00354707433849
1 911.850459203 -3.01886119289e+13 0.00354407721097
2 911.700918406 -3.01935635847e+13 0.00354175290485
3 911.551377609 -3.01985168651e+13 0.00353942974472
4 911.401836812 -3.0203471771e+13 0.00353710772857
5 911.252296015 -3.02084283032e+13 0.00353478685547
6 911.102755217 -3.02133864623e+13 0.00353246712491
7 910.95321442 -3.02183462494e+13 0.00353014853647
8 910.803673623 -3.0223307665e+13 0.00352783108956
9 910.654132826 -3.02282707102e+13 0.0035255147842
10 910.504592029 -3.02332353856e+13 0.00352319961931
11 910.355051232 -3.0238201692e+13 0.00352088559516
12 910.205510435 -3.02431696303e+13 0.00351857271075
13 910.055969638 -3.02481392013e+13 0.00351626096623
14 909.906428841 -3.02531104058e+13 0.00351395036093
15 909.756888044 -3.02580832445e+13 0.0035116408943
16 909.607347247 -3.02630577183e+13 0.00350933256637
17 909.45780645 -3.0268033828e+13 0.00350702537658
18 909.308265652 -3.02730115744e+13 0.00350471932446
19 909.158724855 -3.02779909583e+13 0.00350241440996
20 909.009184058 -3.02829719806e+13 0.00350011063261
21 908.859643261 -3.02879546419e+13 0.00349780799205
22 908.710102464 -3.02929389432e+13 0.00349550648781
23 908.560561667 -3.02979248852e+13 0.00349320611976
24 908.41102087 -3.03029124688e+13 0.00349090688739
25 908.261480073 -3.03079016947e+13 0.00348860879022
26 908.111939276 -3.03128925638e+13 0.00348631182806
27 907.962398479 -3.03178850769e+13 0.00348401600041
28 907.812857682 -3.03228792348e+13 0.00348172130689
29 907.663316885 -3.03278750383e+13 0.00347942774704
30 907.513776087 -3.03328724882e+13 0.00347713532062
31 907.36423529 -3.03378715854e+13 0.00347484402718
32 907.214694493 -3.03428723306e+13 0.00347255386633
33 907.065153696 -3.03478747247e+13 0.00347026483767
34 906.915612899 -3.03528787684e+13 0.0034679769409
35 906.766072102 -3.03578844627e+13 0.00346569017561
36 906.616531305 -3.03628918083e+13 0.00346340454142
37 906.466990508 -3.0367900806e+13 0.00346112003791
38 906.317449711 -3.03729114567e+13 0.0034588366648
39 906.167908914 -3.03779237611e+13 0.00345655442167
40 906.018368117 -3.03829377202e+13 0.00345427330815
41 905.868827319 -3.03879533346e+13 0.00345199332382
42 905.719286522 -3.03929706053e+13 0.0034497144684
43 905.569745725 -3.0397989533e+13 0.00344743674145
44 905.420204928 -3.04030101186e+13 0.00344516014263
45 905.270664131 -3.04080323628e+13 0.00344288467152
46 905.121123334 -3.04130562666e+13 0.0034406103278
47 904.971582537 -3.04180818308e+13 0.00343833711109
