lyn index =  4
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.08304681475e+13 0.0175479660274
1 912.049206954 -3.08288047795e+13 0.0175517535355
2 912.098413908 -3.0827141591e+13 0.0175555416566
3 912.147620862 -3.08254785819e+13 0.0175593303909
4 912.196827816 -3.08238157523e+13 0.0175631197385
5 912.246034771 -3.0822153102e+13 0.0175669096993
6 912.295241725 -3.08204906312e+13 0.0175707002735
7 912.344448679 -3.08188283396e+13 0.017574491461
8 912.393655633 -3.08171662273e+13 0.0175782832621
9 912.442862587 -3.08155042943e+13 0.0175820756767
10 912.492069541 -3.08138425406e+13 0.0175858687049
11 912.541276495 -3.0812180966e+13 0.0175896623468
12 912.590483449 -3.08105195707e+13 0.0175934566024
13 912.639690403 -3.08088583545e+13 0.0175972514718
14 912.688897357 -3.08071973174e+13 0.0176010469552
15 912.738104312 -3.08055364594e+13 0.0176048430524
16 912.787311266 -3.08038757805e+13 0.0176086397637
17 912.83651822 -3.08022152807e+13 0.017612437089
18 912.885725174 -3.08005549598e+13 0.0176162350285
19 912.934932128 -3.07988948179e+13 0.0176200335822
20 912.984139082 -3.0797234855e+13 0.0176238327501
21 913.033346036 -3.0795575071e+13 0.0176276325324
22 913.08255299 -3.07939154659e+13 0.0176314329291
23 913.131759944 -3.07922560397e+13 0.0176352339403
24 913.180966899 -3.07905967923e+13 0.017639035566
25 913.230173853 -3.07889377237e+13 0.0176428378063
26 913.279380807 -3.07872788339e+13 0.0176466406613
27 913.328587761 -3.07856201228e+13 0.017650444131
28 913.377794715 -3.07839615905e+13 0.0176542482156
29 913.427001669 -3.07823032368e+13 0.017658052915
30 913.476208623 -3.07806450618e+13 0.0176618582293
31 913.525415577 -3.07789870655e+13 0.0176656641586
32 913.574622531 -3.07773292477e+13 0.017669470703
33 913.623829485 -3.07756716086e+13 0.0176732778625
34 913.67303644 -3.0774014148e+13 0.0176770856373
35 913.722243394 -3.07723568659e+13 0.0176808940273
36 913.771450348 -3.07706997623e+13 0.0176847030326
37 913.820657302 -3.07690428371e+13 0.0176885126533
38 913.869864256 -3.07673860904e+13 0.0176923228895
39 913.91907121 -3.07657295221e+13 0.0176961337412
40 913.968278164 -3.07640731322e+13 0.0176999452086
41 914.017485118 -3.07624169206e+13 0.0177037572916
42 914.066692072 -3.07607608873e+13 0.0177075699903
43 914.115899027 -3.07591050323e+13 0.0177113833048
44 914.165105981 -3.07574493556e+13 0.0177151972352
45 914.214312935 -3.07557938571e+13 0.0177190117815
46 914.263519889 -3.07541385368e+13 0.0177228269438
47 914.312726843 -3.07524833947e+13 0.0177266427221
