lyn index =  13
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.01071285077e+13 0.000237977846289
1 911.826942363 -3.01128426058e+13 0.000237160315496
2 911.653884726 -3.01185588733e+13 0.000236453056468
3 911.480827089 -3.01242773113e+13 0.000235832860555
4 911.307769452 -3.01299979213e+13 0.000235281914587
5 911.134711815 -3.01357207044e+13 0.000234786130946
6 910.961654178 -3.01414456618e+13 0.000234334806641
7 910.788596542 -3.01471727947e+13 0.000233919322529
8 910.615538905 -3.01529021045e+13 0.000233533145149
9 910.442481268 -3.01586335924e+13 0.000233171228151
10 910.269423631 -3.01643672596e+13 0.000232829434642
11 910.096365994 -3.01701031073e+13 0.000232504593635
12 909.923308357 -3.01758411368e+13 0.000232194207439
13 909.75025072 -3.01815813494e+13 0.000229102913394
14 909.577193083 -3.01873237462e+13 0.000225552885812
15 909.404135446 -3.01930683286e+13 0.000225453794178
16 909.231077809 -3.01988150977e+13 0.000225355714058
17 909.058020172 -3.02045640549e+13 0.000225257948631
18 908.884962535 -3.02103152014e+13 0.000225160313504
19 908.711904899 -3.02160685384e+13 0.000225062755557
20 908.538847262 -3.02218240671e+13 0.000224965267679
21 908.365789625 -3.02275817889e+13 0.000224867888834
22 908.192731988 -3.0233341705e+13 0.000224770453907
23 908.019674351 -3.02391038166e+13 0.000224673106221
24 907.846616714 -3.02448681251e+13 0.000224575701491
25 907.673559077 -3.02506346315e+13 0.000224478355945
26 907.50050144 -3.02564033373e+13 0.000224380957982
27 907.327443803 -3.02621742437e+13 0.000224283606458
28 907.154386166 -3.02679473519e+13 0.000224186261368
29 906.981328529 -3.02737226632e+13 0.000224088900053
30 906.808270892 -3.02795001788e+13 0.000223991609933
31 906.635213256 -3.02852799e+13 0.000223894367274
32 906.462155619 -3.02910618281e+13 0.000223797153743
33 906.289097982 -3.02968459644e+13 0.000223700028216
34 906.116040345 -3.03026323101e+13 0.000223602961134
35 905.942982708 -3.03084208664e+13 0.000223505926654
36 905.769925071 -3.03142116347e+13 0.000223408961169
37 905.596867434 -3.03200046162e+13 0.000223312036712
38 905.423809797 -3.03257998121e+13 0.000223215148017
39 905.25075216 -3.03315972238e+13 0.000223118275168
40 905.077694523 -3.03373968525e+13 0.000223021447792
41 904.904636886 -3.03431986995e+13 0.000222924647627
42 904.731579249 -3.03490027661e+13 0.000222827860899
43 904.558521613 -3.03548090535e+13 0.000222731112473
44 904.385463976 -3.0360617563e+13 0.000222634388849
45 904.212406339 -3.03664282959e+13 0.000222537689699
46 904.039348702 -3.03722412535e+13 0.000222441005056
47 903.866291065 -3.0378056437e+13 0.000222344354513
