lyn index =  31
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00008141412e+13 0.000720174884003
1 911.794274557 -3.00075831361e+13 0.00056300287147
2 911.588549114 -3.00143551863e+13 0.000445336365049
3 911.38282367 -3.00211302938e+13 0.000365353491473
4 911.177098227 -3.00279084606e+13 0.000314404353849
5 910.971372784 -3.00346896889e+13 0.000282920109405
6 910.765647341 -3.00414739807e+13 0.000263371116323
7 910.559921898 -3.00482613381e+13 0.000250827666141
8 910.354196455 -3.00550517631e+13 0.000242392530671
9 910.148471011 -3.00618452579e+13 0.000236460552138
10 909.942745568 -3.00686418246e+13 0.000232136852807
11 909.737020125 -3.00754414651e+13 0.000228897483734
12 909.531294682 -3.00822441817e+13 0.000226425102503
13 909.325569239 -3.00890499763e+13 0.000224502918481
14 909.119843796 -3.00958588511e+13 0.000222983318849
15 908.914118352 -3.01026708082e+13 0.000221764292666
16 908.708392909 -3.01094858496e+13 0.000220763890457
17 908.502667466 -3.01163039775e+13 0.000219929508135
18 908.296942023 -3.0123125194e+13 0.000219220227228
19 908.09121658 -3.01299495011e+13 0.000218605814879
20 907.885491137 -3.01367769009e+13 0.000218063886428
21 907.679765693 -3.01436073957e+13 0.000217577840544
22 907.47404025 -3.01504409873e+13 0.000217135344756
23 907.268314807 -3.01572776781e+13 0.000216727221971
24 907.062589364 -3.016411747e+13 0.000216346626359
25 906.856863921 -3.01709603652e+13 0.000215988432334
26 906.651138478 -3.01778063658e+13 0.000215648784546
27 906.445413034 -3.0184655474e+13 0.000209943330352
28 906.239687591 -3.01915076917e+13 0.000209513029939
29 906.033962148 -3.01983630213e+13 0.000209405072739
30 905.828236705 -3.02052214646e+13 0.000209297150427
31 905.622511262 -3.0212083024e+13 0.000209189260775
32 905.416785819 -3.02189477015e+13 0.000209081402866
33 905.211060375 -3.02258154992e+13 0.000208973576272
34 905.005334932 -3.02326864194e+13 0.000208865780832
35 904.799609489 -3.0239560464e+13 0.000208758017027
36 904.593884046 -3.02464376352e+13 0.000208650283562
37 904.388158603 -3.02533179352e+13 0.000208542581408
38 904.18243316 -3.02602013661e+13 0.000208434909619
39 903.976707716 -3.026708793e+13 0.0002083272691
40 903.770982273 -3.02739776292e+13 0.000208219659304
41 903.56525683 -3.02808704656e+13 0.000208112081073
42 903.359531387 -3.02877664415e+13 0.000208004534267
43 903.153805944 -3.0294665559e+13 0.000207897018759
44 902.948080501 -3.03015678203e+13 0.00020778953503
45 902.742355057 -3.03084732274e+13 0.000207682082599
46 902.536629614 -3.03153817827e+13 0.000207574661743
47 902.330904171 -3.03222934881e+13 0.00020746727218
