lyn index =  19
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00419675218e+13 0.000991031057546
1 911.806919985 -3.00483290699e+13 0.000948118699607
2 911.61383997 -3.00546933128e+13 0.00091833225868
3 911.420759954 -3.00610602521e+13 0.000896810836937
4 911.227679939 -3.00674298896e+13 0.000880750306926
5 911.034599924 -3.00738022271e+13 0.000868465393443
6 910.841519909 -3.00801772661e+13 0.000858882679981
7 910.648439894 -3.00865550085e+13 0.000851279972997
8 910.455359878 -3.00929354559e+13 0.000845150168935
9 910.262279863 -3.00993186101e+13 0.000840127088594
10 910.069199848 -3.01057044728e+13 0.000835941461361
11 909.876119833 -3.01120930457e+13 0.000832393143266
12 909.683039817 -3.01184843306e+13 0.000829332295661
13 909.489959802 -3.01248783291e+13 0.00082664633445
14 909.296879787 -3.0131275043e+13 0.000824250404865
15 909.103799772 -3.01376744741e+13 0.000822080463603
16 908.910719757 -3.0144076624e+13 0.000820088107757
17 908.717639741 -3.01504814946e+13 0.000818236695799
18 908.524559726 -3.01568890874e+13 0.000816498453195
19 908.331479711 -3.01632994044e+13 0.000814852267163
20 908.138399696 -3.01697124471e+13 0.000813282045371
21 907.945319681 -3.01761282174e+13 0.000811775463001
22 907.752239665 -3.01825467169e+13 0.000790858798202
23 907.55915965 -3.01889679475e+13 0.000787992963389
24 907.366079635 -3.01953919109e+13 0.000787322606239
25 907.17299962 -3.02018186088e+13 0.000786652677005
26 906.979919605 -3.02082480429e+13 0.000785983175429
27 906.786839589 -3.0214680215e+13 0.000785314101305
28 906.593759574 -3.02211151269e+13 0.000784645454434
29 906.400679559 -3.02275527804e+13 0.000783977234658
30 906.207599544 -3.0233993177e+13 0.000783309441765
31 906.014519528 -3.02404363187e+13 0.000782642075591
32 905.821439513 -3.02468822072e+13 0.000781975135934
33 905.628359498 -3.02533308442e+13 0.000781308622628
34 905.435279483 -3.02597822314e+13 0.000780642535476
35 905.242199468 -3.02662363707e+13 0.000779976874312
36 905.049119452 -3.02726932639e+13 0.000779311638943
37 904.856039437 -3.02791529126e+13 0.000778646829202
38 904.662959422 -3.02856153186e+13 0.000777982444904
39 904.469879407 -3.02920804837e+13 0.000777318485866
40 904.276799392 -3.02985484097e+13 0.000776654951914
41 904.083719376 -3.03050190984e+13 0.000775991842863
42 903.890639361 -3.03114925514e+13 0.000775329158527
43 903.697559346 -3.03179687706e+13 0.000774666898729
44 903.504479331 -3.03244477578e+13 0.000774005063284
45 903.311399316 -3.03309295147e+13 0.000773343652008
46 903.1183193 -3.03374140431e+13 0.000772682664723
47 902.925239285 -3.03439013448e+13 0.000772022101246
