lyn index =  3
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.12221366996e+13 0.0252409146255
1 912.169557127 -3.12163330244e+13 0.0252596908125
2 912.339114254 -3.12105315064e+13 0.025278477473
3 912.50867138 -3.12047321444e+13 0.0252972746108
4 912.678228507 -3.11989349372e+13 0.0253160822299
5 912.847785634 -3.11931398837e+13 0.0253349003342
6 913.017342761 -3.11873469825e+13 0.0253537289274
7 913.186899888 -3.11815562326e+13 0.0253725680136
8 913.356457014 -3.11757676326e+13 0.0253914175967
9 913.526014141 -3.11699811815e+13 0.0254102776805
10 913.695571268 -3.1164196878e+13 0.0254291482689
11 913.865128395 -3.11584147209e+13 0.0254480293658
12 914.034685521 -3.1152634709e+13 0.0254669209752
13 914.204242648 -3.11468568412e+13 0.0254858231009
14 914.373799775 -3.11410811162e+13 0.0255047357469
15 914.543356902 -3.11353075329e+13 0.025523658917
16 914.712914029 -3.112953609e+13 0.0255425926151
17 914.882471155 -3.11237667864e+13 0.0255615368452
18 915.052028282 -3.11179996208e+13 0.0255804916112
19 915.221585409 -3.11122345922e+13 0.0255994569169
20 915.391142536 -3.11064716992e+13 0.0256184327662
21 915.560699663 -3.11007109408e+13 0.0256374191632
22 915.730256789 -3.10949523157e+13 0.0256564161116
23 915.899813916 -3.10891958228e+13 0.0256754236154
24 916.069371043 -3.10834414608e+13 0.0256944416785
25 916.23892817 -3.10776892286e+13 0.0257134703048
26 916.408485296 -3.10719391249e+13 0.0257325094982
27 916.578042423 -3.10661911487e+13 0.0257515592627
28 916.74759955 -3.10604452988e+13 0.0257706196021
29 916.917156677 -3.10547015739e+13 0.0257896905203
30 917.086713804 -3.10489599728e+13 0.0258087720213
31 917.25627093 -3.10432204945e+13 0.025827864109
32 917.425828057 -3.10374831377e+13 0.0258469667873
33 917.595385184 -3.10317479012e+13 0.0258660800602
34 917.764942311 -3.10260147839e+13 0.0258852039314
35 917.934499438 -3.10202837846e+13 0.025904338405
36 918.104056564 -3.10145549021e+13 0.0259234834848
37 918.273613691 -3.10088281353e+13 0.0259426391749
38 918.443170818 -3.1003103483e+13 0.025961805479
39 918.612727945 -3.09973809439e+13 0.0259809824012
40 918.782285072 -3.0991660517e+13 0.0260001699453
41 918.951842198 -3.09859422011e+13 0.0260193681153
42 919.121399325 -3.0980225995e+13 0.026038576915
43 919.290956452 -3.09745118975e+13 0.0260577963485
44 919.460513579 -3.09687999074e+13 0.0260770264196
45 919.630070705 -3.09630900237e+13 0.0260962671323
46 919.799627832 -3.09573822451e+13 0.0261155184904
47 919.969184959 -3.09516765705e+13 0.026134780498
