lyn index =  10
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.01836618969e+13 0.00127861333031
1 911.850459203 -3.01886119289e+13 0.0012717458011
2 911.700918406 -3.01935635847e+13 0.00127119592787
3 911.551377609 -3.01985168651e+13 0.00127064713543
4 911.401836812 -3.0203471771e+13 0.0012700987805
5 911.252296015 -3.02084283032e+13 0.00126955069707
6 911.102755217 -3.02133864623e+13 0.001269002847
7 910.95321442 -3.02183462494e+13 0.00126845521346
8 910.803673623 -3.0223307665e+13 0.00126790772343
9 910.654132826 -3.02282707102e+13 0.00126736050614
10 910.504592029 -3.02332353856e+13 0.00126681333689
11 910.355051232 -3.0238201692e+13 0.00126626641749
12 910.205510435 -3.02431696303e+13 0.00126571955158
13 910.055969638 -3.02481392013e+13 0.00126517290349
14 909.906428841 -3.02531104058e+13 0.00126462638348
15 909.756888044 -3.02580832445e+13 0.00126407992687
16 909.607347247 -3.02630577183e+13 0.00126353366932
17 909.45780645 -3.0268033828e+13 0.00126298755315
18 909.308265652 -3.02730115744e+13 0.00126244154049
19 909.158724855 -3.02779909583e+13 0.00126189574526
20 909.009184058 -3.02829719806e+13 0.00126135012866
21 908.859643261 -3.02879546419e+13 0.00126080469999
22 908.710102464 -3.02929389432e+13 0.00126025890396
23 908.560561667 -3.02979248852e+13 0.0012597138651
24 908.41102087 -3.03029124688e+13 0.00125916901848
25 908.261480073 -3.03079016947e+13 0.00125862433032
26 908.111939276 -3.03128925638e+13 0.00125807985414
27 907.962398479 -3.03178850769e+13 0.00125753555425
28 907.812857682 -3.03228792348e+13 0.00125699142565
29 907.663316885 -3.03278750383e+13 0.00125644744177
30 907.513776087 -3.03328724882e+13 0.00125590364518
31 907.36423529 -3.03378715854e+13 0.00125536001057
32 907.214694493 -3.03428723306e+13 0.00125481653641
33 907.065153696 -3.03478747247e+13 0.00125427320412
34 906.915612899 -3.03528787684e+13 0.00125373004855
35 906.766072102 -3.03578844627e+13 0.00125318705116
36 906.616531305 -3.03628918083e+13 0.0012526442116
37 906.466990508 -3.0367900806e+13 0.00125210151581
38 906.317449711 -3.03729114567e+13 0.0012515589915
39 906.167908914 -3.03779237611e+13 0.00125101662436
40 906.018368117 -3.03829377202e+13 0.00125047441425
41 905.868827319 -3.03879533346e+13 0.00124993235021
42 905.719286522 -3.03929706053e+13 0.0012493905707
43 905.569745725 -3.0397989533e+13 0.00124884883101
44 905.420204928 -3.04030101186e+13 0.00124830724799
45 905.270664131 -3.04080323628e+13 0.00124776581306
46 905.121123334 -3.04130562666e+13 0.00124722454344
47 904.971582537 -3.04180818308e+13 0.00124668343032
