lyn index =  28
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00072083713e+13 0.00274463414658
1 911.796239347 -3.00139141332e+13 0.00217421195944
2 911.592478695 -3.00206228928e+13 0.00178458512092
3 911.388718042 -3.00273346521e+13 0.00153506319833
4 911.18495739 -3.00340494133e+13 0.00138012620226
5 910.981196737 -3.00407671783e+13 0.00128358212768
6 910.777436085 -3.0047487949e+13 0.00122149068184
7 910.573675432 -3.00542117277e+13 0.00117969868099
8 910.36991478 -3.00609385161e+13 0.00115027989487
9 910.166154127 -3.00676683165e+13 0.00112881239047
10 909.962393475 -3.00744011308e+13 0.00111271951339
11 909.758632822 -3.00811369609e+13 0.00110040365134
12 909.55487217 -3.00878758091e+13 0.00109081113546
13 909.351111517 -3.00946176772e+13 0.00108321447277
14 909.147350865 -3.01013625673e+13 0.00107709590367
15 908.943590212 -3.01081104815e+13 0.00107208016105
16 908.739829559 -3.01148614218e+13 0.00106789221604
17 908.536068907 -3.01216153901e+13 0.00106432915946
18 908.332308254 -3.01283723887e+13 0.00106124073922
19 908.128547602 -3.01351324194e+13 0.00105851538903
20 907.924786949 -3.01418954843e+13 0.00105607016677
21 907.721026297 -3.01486615856e+13 0.00105384329365
22 907.517265644 -3.01554307251e+13 0.0010517886897
23 907.313504992 -3.01622029051e+13 0.00104987190191
24 907.109744339 -3.01689781274e+13 0.00104806708373
25 906.905983687 -3.01757563942e+13 0.00104635476752
26 906.702223034 -3.01825377075e+13 0.00102503177471
27 906.498462382 -3.01893220695e+13 0.00101620326016
28 906.294701729 -3.0196109482e+13 0.00101562685714
29 906.090941077 -3.02028999472e+13 0.00101505066671
30 905.887180424 -3.02096934672e+13 0.00101447468622
31 905.683419772 -3.0216490044e+13 0.00101389891476
32 905.479659119 -3.02232896797e+13 0.00101332335228
33 905.275898466 -3.02300923763e+13 0.00101274798952
34 905.072137814 -3.02368981359e+13 0.00101217284463
35 904.868377161 -3.02437069606e+13 0.00101159790778
36 904.664616509 -3.02505188525e+13 0.00101102317957
37 904.460855856 -3.02573338135e+13 0.00101044865932
38 904.257095204 -3.02641518459e+13 0.00100987434757
39 904.053334551 -3.02709729516e+13 0.00100930024388
40 903.849573899 -3.02777971328e+13 0.00100872634877
41 903.645813246 -3.02846243916e+13 0.00100815266211
42 903.442052594 -3.02914547299e+13 0.0010075791838
43 903.238291941 -3.02982881499e+13 0.00100700591414
44 903.034531289 -3.03051246538e+13 0.00100643285294
45 902.830770636 -3.03119642434e+13 0.00100585999997
46 902.627009984 -3.03188069211e+13 0.00100528735539
47 902.423249331 -3.03256526888e+13 0.00100471491898
