lyn index =  12
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.01273766379e+13 0.00248865682103
1 911.833164119 -3.01328889703e+13 0.0024826406997
2 911.666328237 -3.01384033202e+13 0.00247709935283
3 911.499492356 -3.01439196888e+13 0.00247194432041
4 911.332656474 -3.0149438077e+13 0.00246710601501
5 911.165820593 -3.01549584862e+13 0.0024625296098
6 910.998984711 -3.01604809173e+13 0.00245817184527
7 910.83214883 -3.01660053715e+13 0.0024539985082
8 910.665312949 -3.01715318498e+13 0.00244998246698
9 910.498477067 -3.01770603535e+13 0.00244610212186
10 910.331641186 -3.01825908836e+13 0.00238370697635
11 910.164805304 -3.01881234411e+13 0.00237533106435
12 909.997969423 -3.01936580274e+13 0.00237358991995
13 909.831133541 -3.01991946434e+13 0.00237184973448
14 909.66429766 -3.02047332902e+13 0.00237011050645
15 909.497461778 -3.02102739691e+13 0.00236837223523
16 909.330625897 -3.0215816681e+13 0.00236663492042
17 909.163790016 -3.02213614272e+13 0.00236489856166
18 908.996954134 -3.02269082088e+13 0.00236316315868
19 908.830118253 -3.02324570268e+13 0.00236142871084
20 908.663282371 -3.02380078824e+13 0.00235969521803
21 908.49644649 -3.02435607767e+13 0.00235796267967
22 908.329610608 -3.02491157108e+13 0.0023562310956
23 908.162774727 -3.02546726859e+13 0.00235450046536
24 907.995938846 -3.02602317031e+13 0.00235277078853
25 907.829102964 -3.02657927635e+13 0.00235104206492
26 907.662267083 -3.02713558683e+13 0.00234931429405
27 907.495431201 -3.02769210185e+13 0.00234758724754
28 907.32859532 -3.02824882153e+13 0.00234586138154
29 907.161759438 -3.02880574598e+13 0.00234413646736
30 906.994923557 -3.02936287532e+13 0.00234241250461
31 906.828087675 -3.02992020966e+13 0.00234068949303
32 906.661251794 -3.0304777491e+13 0.00233896743222
33 906.494415913 -3.03103549378e+13 0.0023372463218
34 906.327580031 -3.03159344379e+13 0.00233552616147
35 906.16074415 -3.03215159925e+13 0.00233380695084
36 905.993908268 -3.03270996028e+13 0.00233208868955
37 905.827072387 -3.03326852698e+13 0.00233037137722
38 905.660236505 -3.03382729948e+13 0.00232865501355
39 905.493400624 -3.03438627789e+13 0.00232693959816
40 905.326564743 -3.03494546231e+13 0.00232522513068
41 905.159728861 -3.03550485287e+13 0.0023235116108
42 904.99289298 -3.03606444968e+13 0.00232179903815
43 904.826057098 -3.03662425285e+13 0.00232008741238
44 904.659221217 -3.03718426249e+13 0.00231837673313
45 904.492385335 -3.03774447872e+13 0.00231666700007
46 904.325549454 -3.03830490166e+13 0.00231495821285
47 904.158713573 -3.03886553142e+13 0.0023132503711
