lyn index =  27
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00090357949e+13 0.000793200163723
1 911.79680087 -3.00157234802e+13 0.000633536483287
2 911.59360174 -3.00224141469e+13 0.000526877839417
3 911.39040261 -3.0029107797e+13 0.000459392926182
4 911.18720348 -3.00358044326e+13 0.000417535606852
5 910.98400435 -3.00425040556e+13 0.000391217884879
6 910.78080522 -3.0049206668e+13 0.000374028147125
7 910.57760609 -3.00559122719e+13 0.000362256880073
8 910.374406961 -3.00626208692e+13 0.000353839696599
9 910.171207831 -3.00693324619e+13 0.000347613223872
10 909.968008701 -3.00760470521e+13 0.000342887723887
11 909.764809571 -3.00827646417e+13 0.000339226906015
12 909.561610441 -3.00894852328e+13 0.000336338453038
13 909.358411311 -3.00962088274e+13 0.000334018335309
14 909.155212181 -3.01029354274e+13 0.000332120383037
15 908.952013051 -3.0109665035e+13 0.000330538183544
16 908.748813921 -3.01163976521e+13 0.000329193536432
17 908.545614791 -3.01231332807e+13 0.00032802864964
18 908.342415661 -3.01298719229e+13 0.000327000660611
19 908.139216531 -3.01366135807e+13 0.000326077715485
20 907.936017401 -3.01433582561e+13 0.000325236105421
21 907.732818271 -3.01501059512e+13 0.000324458154421
22 907.529619141 -3.01568566679e+13 0.000323730661632
23 907.326420011 -3.01636104083e+13 0.000323043743611
24 907.123220882 -3.01703671744e+13 0.000322389973368
25 906.920021752 -3.01771269683e+13 0.000321763744024
26 906.716822622 -3.0183889792e+13 0.000312662522547
27 906.513623492 -3.01906556475e+13 0.000312355506271
28 906.310424362 -3.01974245369e+13 0.000312075536803
29 906.107225232 -3.02041964622e+13 0.000311795755593
30 905.904026102 -3.02109714255e+13 0.00031151616255
31 905.700826972 -3.02177494287e+13 0.000311236757589
32 905.497627842 -3.02245304741e+13 0.000310957540623
33 905.294428712 -3.02313145635e+13 0.000310678511569
34 905.091229582 -3.0238101699e+13 0.000310399670342
35 904.888030452 -3.02448918828e+13 0.000310121016855
36 904.684831322 -3.02516851168e+13 0.000309842551026
37 904.481632192 -3.02584814032e+13 0.000309564272769
38 904.278433062 -3.02652807439e+13 0.000309286182002
39 904.075233932 -3.0272083141e+13 0.000309008278638
40 903.872034803 -3.02788885966e+13 0.000308730562597
41 903.668835673 -3.02856971128e+13 0.000308453033792
42 903.465636543 -3.02925086916e+13 0.000308175692141
43 903.262437413 -3.0299323335e+13 0.000307898537559
44 903.059238283 -3.03061410453e+13 0.000307621569962
45 902.856039153 -3.03129618243e+13 0.000307344789265
46 902.652840023 -3.03197856743e+13 0.000307068195386
47 902.449640893 -3.03266125972e+13 0.000306791788238
