lyn index =  7
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.03481783781e+13 0.00713595044225
1 911.901011096 -3.03514727411e+13 0.00713285278903
2 911.802022193 -3.03547678194e+13 0.00712975614442
3 911.703033289 -3.03580636132e+13 0.00712666050821
4 911.604044385 -3.03613601227e+13 0.00712356588018
5 911.505055482 -3.03646573483e+13 0.00712047226011
6 911.406066578 -3.03679552901e+13 0.00711737964754
7 911.307077675 -3.03712539484e+13 0.00711428804272
8 911.208088771 -3.03745533234e+13 0.00711119744521
9 911.109099867 -3.03778534153e+13 0.00710810785478
10 911.010110964 -3.03811542243e+13 0.0071050192712
11 910.91112206 -3.03844557508e+13 0.00710193169427
12 910.812133156 -3.03877579949e+13 0.00709884512357
13 910.713144253 -3.03910609569e+13 0.00709575955926
14 910.614155349 -3.03943646369e+13 0.00709267500094
15 910.515166446 -3.03976690353e+13 0.00708959144838
16 910.416177542 -3.04009741523e+13 0.00708650890136
17 910.317188638 -3.04042799881e+13 0.00708342735968
18 910.218199735 -3.04075865429e+13 0.00708034682295
19 910.119210831 -3.0410893817e+13 0.00707726729126
20 910.020221927 -3.04142018106e+13 0.00707418876424
21 909.921233024 -3.04175105239e+13 0.00707111124168
22 909.82224412 -3.04208199572e+13 0.00706803472335
23 909.723255216 -3.04241301108e+13 0.00706495920891
24 909.624266313 -3.04274409848e+13 0.0070618846984
25 909.525277409 -3.04307525794e+13 0.00705881119146
26 909.426288506 -3.0434064895e+13 0.00705573868787
27 909.327299602 -3.04373779317e+13 0.00705266718743
28 909.228310698 -3.04406916899e+13 0.00704959668982
29 909.129321795 -3.04440061696e+13 0.00704652719501
30 909.030332891 -3.04473213712e+13 0.00704345870268
31 908.931343987 -3.04506372949e+13 0.00704039121262
32 908.832355084 -3.0453953941e+13 0.00703732472454
33 908.73336618 -3.04572713096e+13 0.00703425923837
34 908.634377276 -3.0460589401e+13 0.0070311947538
35 908.535388373 -3.04639082154e+13 0.00702813127063
36 908.436399469 -3.04672277532e+13 0.00702506878858
37 908.337410566 -3.04705480144e+13 0.00702200730754
38 908.238421662 -3.04738689994e+13 0.00701894682721
39 908.139432758 -3.04771907084e+13 0.00701588734744
40 908.040443855 -3.04805131416e+13 0.00701282886795
41 907.941454951 -3.04838362993e+13 0.00700977138855
42 907.842466047 -3.04871601816e+13 0.00700671490904
43 907.743477144 -3.04904847889e+13 0.00700365942917
44 907.64448824 -3.04938101214e+13 0.00700060494873
45 907.545499337 -3.04971361793e+13 0.00699755146751
46 907.446510433 -3.05004629628e+13 0.00699449898528
47 907.347521529 -3.05037904722e+13 0.00699144750183
