lyn index =  15
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00777252201e+13 0.00154661696748
1 911.817907451 -3.00837318248e+13 0.00153251382887
2 911.635814903 -3.0089740829e+13 0.00152107639713
3 911.453722354 -3.00957522342e+13 0.00151166751567
4 911.271629806 -3.01017660418e+13 0.00150381368415
5 911.089537257 -3.01077822533e+13 0.00149715854874
6 910.907444709 -3.01138008701e+13 0.00149143180292
7 910.72535216 -3.01198218937e+13 0.00148642741515
8 910.543259612 -3.01258453254e+13 0.00148198777275
9 910.361167063 -3.01318711668e+13 0.00147799211563
10 910.179074515 -3.01378994193e+13 0.00147434777764
11 909.996981966 -3.01439300843e+13 0.00147098356159
12 909.814889418 -3.01499631633e+13 0.001467844687
13 909.632796869 -3.01559986578e+13 0.00146488896155
14 909.450704321 -3.01620365691e+13 0.00146208380808
15 909.268611772 -3.01680768988e+13 0.00145940400667
16 909.086519224 -3.01741196482e+13 0.00145682996209
17 908.904426675 -3.01801648189e+13 0.0014501852703
18 908.722334127 -3.01862124123e+13 0.00141385522942
19 908.540241578 -3.01922624298e+13 0.00141272231691
20 908.35814903 -3.0198314873e+13 0.00141159008764
21 908.176056481 -3.02043697432e+13 0.00141045853922
22 907.993963933 -3.0210427042e+13 0.0014093276713
23 907.811871384 -3.02164867707e+13 0.00140819748357
24 907.629778836 -3.0222548931e+13 0.00140706797575
25 907.447686287 -3.02286135241e+13 0.00140593914759
26 907.265593739 -3.02346805516e+13 0.00140481099873
27 907.08350119 -3.0240750015e+13 0.00140368352897
28 906.901408642 -3.02468219157e+13 0.00140255673797
29 906.719316093 -3.02528962552e+13 0.0014014306255
30 906.537223545 -3.02589730349e+13 0.00140030519125
31 906.355130996 -3.02650522564e+13 0.00139918043499
32 906.173038448 -3.02711339211e+13 0.00139805635642
33 905.990945899 -3.02772180304e+13 0.0013969329553
34 905.808853351 -3.02833045859e+13 0.00139581023136
35 905.626760802 -3.0289393589e+13 0.00139468818431
36 905.444668254 -3.02954850412e+13 0.00139356681392
37 905.262575705 -3.0301578944e+13 0.00139244611989
38 905.080483157 -3.03076752988e+13 0.00139132610194
39 904.898390608 -3.03137741072e+13 0.00139020675982
40 904.71629806 -3.03198753706e+13 0.00138908809325
41 904.534205511 -3.03259790905e+13 0.00138797010193
42 904.352112963 -3.03320852684e+13 0.00138685278561
43 904.170020414 -3.03381939058e+13 0.00138573614401
44 903.987927866 -3.03443050041e+13 0.00138462017685
45 903.805835317 -3.03504185648e+13 0.00138350488387
46 903.623742769 -3.03565345895e+13 0.00138239026479
47 903.44165022 -3.03626530796e+13 0.00138127631934
