lyn index =  0
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.99645882803e+13 0.00562580855502
1 914.85589881 -3.98398311234e+13 0.00566556923853
2 917.711797619 -3.97158504495e+13 0.00570547917567
3 920.567696429 -3.95926390318e+13 0.00574553683693
4 923.423595239 -3.94701897333e+13 0.00578574515114
5 926.279494048 -3.93484955044e+13 0.00582610145205
6 929.135392858 -3.92275493827e+13 0.00586660517466
7 931.991291668 -3.91073444908e+13 0.0059072577017
8 934.847190477 -3.89878740355e+13 0.00594805870431
9 937.703089287 -3.88691313064e+13 0.0059890067446
10 940.558988097 -3.87511096745e+13 0.0060301013352
11 943.414886906 -3.86338025911e+13 0.00607134360933
12 946.270785716 -3.85172035865e+13 0.00611273304769
13 949.126684526 -3.8401306269e+13 0.00615426914959
14 951.982583335 -3.82861043234e+13 0.0061959511413
15 954.838482145 -3.81715915104e+13 0.00623777705745
16 957.694380955 -3.80577616647e+13 0.00627975175764
17 960.550279764 -3.79446086946e+13 0.00632186920815
18 963.406178574 -3.78321265805e+13 0.00636413121508
19 966.262077384 -3.77203093741e+13 0.00640653856881
20 969.117976193 -3.76091511972e+13 0.00644908912723
21 971.973875003 -3.74986462404e+13 0.00649178238142
22 974.829773813 -3.73887887629e+13 0.00653461898456
23 977.685672622 -3.72795730904e+13 0.00657759766161
24 980.541571432 -3.71709936152e+13 0.00662071788695
25 983.397470242 -3.70630447944e+13 0.00666397784905
26 986.253369051 -3.69557211495e+13 0.00670737878123
27 989.109267861 -3.68490172652e+13 0.0067509194012
28 991.965166671 -3.67429277885e+13 0.00679459928728
29 994.82106548 -3.6637447428e+13 0.00683841683185
30 997.67696429 -3.65325709529e+13 0.00688237382294
31 1000.5328631 -3.64282931919e+13 0.00692646270754
32 1003.38876191 -3.63246090328e+13 0.00697069081075
33 1006.24466072 -3.62215134214e+13 0.00701505168434
34 1009.10055953 -3.61190013605e+13 0.00705954671925
35 1011.95645834 -3.60170679098e+13 0.00710417570991
36 1014.81235715 -3.5915708184e+13 0.0071489347838
37 1017.66825596 -3.58149173531e+13 0.00719382258755
38 1020.52415477 -3.57146906409e+13 0.00723884146483
39 1023.38005358 -3.56150233248e+13 0.0072839862542
40 1026.23595239 -3.55159107344e+13 0.00732925767174
41 1029.0918512 -3.54173482515e+13 0.00737465263891
42 1031.94775001 -3.53193313087e+13 0.00742017263746
43 1034.80364882 -3.52218553892e+13 0.00746581217082
44 1037.65954763 -3.51249160261e+13 0.007511574528
45 1040.51544644 -3.50285088011e+13 0.00755745062055
46 1043.37134524 -3.49326293447e+13 0.00760344273854
