lyn index =  14
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.0091500857e+13 0.000239677273506
1 911.822140368 -3.00973704922e+13 0.000238353640962
2 911.644280736 -3.01032424177e+13 0.000237253583414
3 911.466421104 -3.01091166348e+13 0.000236327007846
4 911.288561472 -3.01149931449e+13 0.000235535742331
5 911.11070184 -3.01208719494e+13 0.00023485039349
6 910.932842208 -3.01267530495e+13 0.000234248317
7 910.754982576 -3.01326364467e+13 0.000233712157949
8 910.577122944 -3.01385221422e+13 0.00023322835495
9 910.399263312 -3.01444101374e+13 0.000232786537507
10 910.22140368 -3.01503004337e+13 0.00023237865756
11 910.043544048 -3.01561930324e+13 0.000231998478236
12 909.865684416 -3.01620879348e+13 0.000231641135697
13 909.687824784 -3.01679851424e+13 0.000231302828003
14 909.509965152 -3.01738846564e+13 0.000230980600265
15 909.33210552 -3.01797864782e+13 0.000229414547728
16 909.154245888 -3.01856906092e+13 0.000224340300654
17 908.976386256 -3.01915970507e+13 0.00022419992543
18 908.798526624 -3.01975058042e+13 0.00022409977247
19 908.620666992 -3.02034168708e+13 0.000223999923326
20 908.44280736 -3.02093302521e+13 0.000223900188473
21 908.264947728 -3.02152459493e+13 0.000223800498786
22 908.087088096 -3.02211639638e+13 0.000223700886598
23 907.909228464 -3.0227084297e+13 0.000223601357849
24 907.731368832 -3.02330069503e+13 0.000223501799971
25 907.5535092 -3.02389319249e+13 0.000223402309926
26 907.375649568 -3.02448592223e+13 0.000223302789465
27 907.197789936 -3.02507888439e+13 0.000223203316905
28 907.019930304 -3.0256720791e+13 0.000223103816603
29 906.842070672 -3.02626550649e+13 0.000223004355793
30 906.66421104 -3.02685916671e+13 0.000222904908189
31 906.486351408 -3.0274530599e+13 0.000222805459513
32 906.308491776 -3.02804718618e+13 0.000222706069606
33 906.130632144 -3.02864154569e+13 0.000222606722878
34 905.952772512 -3.02923613858e+13 0.000222507406859
35 905.77491288 -3.02983096498e+13 0.000222408160549
36 905.597053248 -3.03042602503e+13 0.000222308963261
37 905.419193615 -3.03102131886e+13 0.000222209796931
38 905.241333983 -3.03161684662e+13 0.000222110685472
39 905.063474351 -3.03221260844e+13 0.000222011609906
40 904.885614719 -3.03280860446e+13 0.00022191255568
41 904.707755087 -3.03340483481e+13 0.000221813542582
42 904.529895455 -3.03400129965e+13 0.000221714557529
43 904.352035823 -3.03459799909e+13 0.000221615599423
44 904.174176191 -3.03519493329e+13 0.000221516659163
45 903.996316559 -3.03579210239e+13 0.000221417753376
46 903.818456927 -3.03638950651e+13 0.000221318873093
47 903.640597295 -3.0369871458e+13 0.00022122001144
