lyn index =  20
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.0035558471e+13 0.000291582597044
1 911.80495064 -3.00419835474e+13 0.000273050082659
2 911.60990128 -3.00484113733e+13 0.000260848904968
3 911.41485192 -3.00548419504e+13 0.000252467829378
4 911.219802561 -3.00612752804e+13 0.000246474156557
5 911.024753201 -3.00677113652e+13 0.00024204490603
6 910.829703841 -3.00741502065e+13 0.000238689807766
7 910.634654481 -3.00805918061e+13 0.000236099407933
8 910.439605121 -3.00870361657e+13 0.000234066967887
9 910.244555761 -3.00934832872e+13 0.000232448143162
10 910.049506401 -3.00999331722e+13 0.000231139138415
11 909.854457041 -3.01063858227e+13 0.000230063891096
12 909.659407682 -3.01128412402e+13 0.000229166023297
13 909.464358322 -3.01192994268e+13 0.000228403468242
14 909.269308962 -3.0125760384e+13 0.000227744676572
15 909.074259602 -3.01322241138e+13 0.000227165958236
16 908.879210242 -3.01386906178e+13 0.000226649456146
17 908.684160882 -3.01451598979e+13 0.000226181725853
18 908.489111522 -3.01516319559e+13 0.000225752612343
19 908.294062163 -3.01581067935e+13 0.000225354447675
20 908.099012803 -3.01645844126e+13 0.000224981400924
21 907.903963443 -3.01710648149e+13 0.000224629045039
22 907.708914083 -3.01775480022e+13 0.000224293998249
23 907.513864723 -3.01840339764e+13 0.000219114925903
24 907.318815363 -3.01905227392e+13 0.000217911562539
25 907.123766003 -3.01970142924e+13 0.00021780513591
26 906.928716643 -3.02035086378e+13 0.000217698790831
27 906.733667284 -3.02100057773e+13 0.000217592490593
28 906.538617924 -3.02165057126e+13 0.000217486225919
29 906.343568564 -3.02230084455e+13 0.000217379996404
30 906.148519204 -3.02295139778e+13 0.000217273804249
31 905.953469844 -3.02360223114e+13 0.000217167632868
32 905.758420484 -3.02425334481e+13 0.000217061489899
33 905.563371124 -3.02490473896e+13 0.000216955379142
34 905.368321765 -3.02555641378e+13 0.000216849289093
35 905.173272405 -3.02620836945e+13 0.000216743229585
36 904.978223045 -3.02686060615e+13 0.000216637196916
37 904.783173685 -3.02751312407e+13 0.000216531189448
38 904.588124325 -3.02816592338e+13 0.000216425216437
39 904.393074965 -3.02881900426e+13 0.00021631927595
40 904.198025605 -3.02947236691e+13 0.000216213366272
41 904.002976245 -3.0301260115e+13 0.000216107492886
42 903.807926886 -3.03077993821e+13 0.000216001650388
43 903.612877526 -3.03143414722e+13 0.00021589584216
44 903.417828166 -3.03208863873e+13 0.000215790065136
45 903.222778806 -3.03274341291e+13 0.000215684316961
46 903.027729446 -3.03339846995e+13 0.000215578600395
47 902.832680086 -3.03405381002e+13 0.000215472913419
