lyn index =  21
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00300671749e+13 0.000881631707182
1 911.803263299 -3.00365466609e+13 0.000807329047541
2 911.606526598 -3.00430289435e+13 0.000759753810259
3 911.409789897 -3.00495140246e+13 0.000728135544153
4 911.213053196 -3.00560019062e+13 0.000706167942495
5 911.016316495 -3.00624925898e+13 0.00069027797528
6 910.819579795 -3.00689860774e+13 0.000678413331889
7 910.622843094 -3.00754823709e+13 0.000669337559112
8 910.426106393 -3.00819814719e+13 0.000662258868977
9 910.229369692 -3.00884833823e+13 0.000656641696287
10 910.032632991 -3.0094988104e+13 0.000652109219122
11 909.83589629 -3.01014956388e+13 0.000648389258403
12 909.639159589 -3.01080059885e+13 0.000645282044033
13 909.442422888 -3.01145191549e+13 0.000642639536023
14 909.245686187 -3.01210351398e+13 0.000640351330839
15 909.048949486 -3.01275539451e+13 0.0006383348331
16 908.852212785 -3.01340755727e+13 0.000636528097667
17 908.655476085 -3.01406000243e+13 0.00063488458379
18 908.458739384 -3.01471273018e+13 0.000633369292259
19 908.262002683 -3.0153657407e+13 0.000631955853222
20 908.065265982 -3.01601903417e+13 0.000630624358022
21 907.868529281 -3.01667261079e+13 0.000629359737843
22 907.67179258 -3.01732647073e+13 0.000628150536685
23 907.475055879 -3.01798061417e+13 0.000626201646901
24 907.278319178 -3.01863504131e+13 0.000609459829145
25 907.081582477 -3.01928975233e+13 0.000608931372593
26 906.884845776 -3.01994474741e+13 0.000608403260468
27 906.688109075 -3.02060002674e+13 0.000607875491965
28 906.491372374 -3.02125559049e+13 0.000607348066911
29 906.294635674 -3.02191143887e+13 0.000606820985157
30 906.097898973 -3.02256757204e+13 0.000606294246544
31 905.901162272 -3.02322399021e+13 0.000605767850924
32 905.704425571 -3.02388069355e+13 0.000605241798153
33 905.50768887 -3.02453768224e+13 0.000604716088071
34 905.310952169 -3.02519495649e+13 0.000604190720537
35 905.114215468 -3.02585251646e+13 0.000603665695393
36 904.917478767 -3.02651036236e+13 0.0006031410125
37 904.720742066 -3.02716849436e+13 0.000602616671703
38 904.524005365 -3.02782691264e+13 0.00060209267286
39 904.327268664 -3.02848561741e+13 0.000601569015823
40 904.130531964 -3.02914460885e+13 0.00060104570044
41 903.933795263 -3.02980388713e+13 0.000600522726568
42 903.737058562 -3.03046345246e+13 0.000600000094057
43 903.540321861 -3.03112330501e+13 0.000599477802755
44 903.34358516 -3.03178344498e+13 0.000598955852516
45 903.146848459 -3.03244387255e+13 0.00059843424319
46 902.950111758 -3.03310458791e+13 0.000597912974626
47 902.753375057 -3.03376559125e+13 0.000597392046677
