lyn index =  23
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00218339947e+13 0.000369725615406
1 911.800733444 -3.00283950198e+13 0.000320800547358
2 911.601466888 -3.00349589133e+13 0.000290118261131
3 911.402200332 -3.0041525677e+13 0.000270767892915
4 911.202933776 -3.00480953128e+13 0.000258176137901
5 911.00366722 -3.00546678226e+13 0.000249614736258
6 910.804400664 -3.00612432083e+13 0.000243542348007
7 910.605134108 -3.00678214717e+13 0.000239084798563
8 910.405867552 -3.00744026148e+13 0.000235727278752
9 910.206600996 -3.00809866395e+13 0.000233147770098
10 910.00733444 -3.00875735475e+13 0.000231132580334
11 909.808067884 -3.0094163341e+13 0.000229533361019
12 909.608801329 -3.01007560216e+13 0.000228244002807
13 909.409534773 -3.01073515914e+13 0.000227187160015
14 909.210268217 -3.01139500522e+13 0.000226305816838
15 909.011001661 -3.01205514059e+13 0.000225557670064
16 908.811735105 -3.01271556545e+13 0.000224911182662
17 908.612468549 -3.01337627998e+13 0.000224342798091
18 908.413201993 -3.01403728438e+13 0.000223834894025
19 908.213935437 -3.01469857883e+13 0.000223374251852
20 908.014668881 -3.01536016352e+13 0.000222950957982
21 907.815402325 -3.01602203866e+13 0.000222557562021
22 907.616135769 -3.01668420442e+13 0.000222188435974
23 907.416869213 -3.017346661e+13 0.000221839322336
24 907.217602657 -3.01800940859e+13 0.000219992891335
25 907.018336101 -3.01867244739e+13 0.000215388955264
26 906.819069545 -3.01933577758e+13 0.000215281431087
27 906.619802989 -3.01999939936e+13 0.00021517402691
28 906.420536433 -3.02066331292e+13 0.000215066666598
29 906.221269877 -3.02132751846e+13 0.000214959341682
30 906.022003321 -3.02199201615e+13 0.00021485205125
31 905.822736765 -3.02265680621e+13 0.000214744790406
32 905.623470209 -3.02332188882e+13 0.000214637559665
33 905.424203653 -3.02398726417e+13 0.00021453036164
34 905.224937098 -3.02465293245e+13 0.000214423189529
35 905.025670542 -3.02531889387e+13 0.000214316048532
36 904.826403986 -3.02598514861e+13 0.000214208933643
37 904.62713743 -3.02665169687e+13 0.000214101849622
38 904.427870874 -3.02731853885e+13 0.000213994793443
39 904.228604318 -3.02798567472e+13 0.000213887769498
40 904.029337762 -3.02865310471e+13 0.000213780776999
41 903.830071206 -3.02932082898e+13 0.000213673815284
42 903.63080465 -3.02998884775e+13 0.000213566887014
43 903.431538094 -3.0306571612e+13 0.000213459990684
44 903.232271538 -3.03132576953e+13 0.000213353124934
45 903.033004982 -3.03199467293e+13 0.000213246291233
46 902.833738426 -3.03266387161e+13 0.000213139488222
47 902.63447187 -3.03333336575e+13 0.000213032714899
