-2000.0	3.77155975158e-20
-1995.995996	4.56750154012e-20
-1991.99199199	5.52921091451e-20
-1987.98798799	6.69074316624e-20
-1983.98398398	8.09305169175e-20
-1979.97997998	9.7853649215e-20
-1975.97597598	1.18268339483e-19
-1971.97197197	1.42885032376e-19
-1967.96796797	1.72556667741e-19
-1963.96396396	2.08306838339e-19
-1959.95995996	2.51363426181e-19
-1955.95595596	3.03198766386e-19
-1951.95195195	3.65577584969e-19
-1947.94794795	4.40614190942e-19
-1943.94394394	5.30840680317e-19
-1939.93993994	6.39288237702e-19
-1935.93593594	7.69584009549e-19
-1931.93193193	9.26066482431e-19
-1927.92792793	1.11392284283e-18
-1923.92392392	1.33935243679e-18
-1919.91991992	1.60976120593e-18
-1915.91591592	1.93399287167e-18
-1911.91191191	2.32260369603e-18
-1907.90790791	2.78818889394e-18
-1903.9039039	3.34577024173e-18
-1899.8998999	4.01325615903e-18
-1895.8958959	4.81198758217e-18
-1891.89189189	5.76738535055e-18
-1887.88788789	6.9097176568e-18
-1883.88388388	8.27500943945e-18
-1879.87987988	9.90611951147e-18
-1875.87587588	1.1854015819e-17
-1871.87187187	1.41792846306e-17
-1867.86786787	1.69539158058e-17
-1863.86386386	2.0263413746e-17
-1859.85985986	2.42092923738e-17
-1855.85585586	2.89120227447e-17
-1851.85185185	3.45145139179e-17
-1847.84784785	4.11862218018e-17
-1843.84384384	4.91279971902e-17
-1839.83983984	5.85778035259e-17
-1835.83583584	6.98174575303e-17
-1831.83183183	8.31805722821e-17
-1827.82782783	9.90619132384e-17
-1823.82382382	1.17928413815e-16
-1819.81981982	1.4033213934e-16
-1815.81581582	1.66925537458e-16
-1811.81181181	1.9847937054e-16
-1807.80780781	2.35903792752e-16
-1803.8038038	2.80273112557e-16
-1799.7997998	3.32854872628e-16
-1795.7957958	3.95143985221e-16
-1791.79179179	4.68902784679e-16
-1787.78778779	5.56208002574e-16
-1783.78378378	6.5950583829e-16
-1779.77977978	7.81676492405e-16
-1775.77577578	9.26109756325e-16
-1771.77177177	1.0967935143e-15
-1767.76776777	1.29841731888e-15
-1763.76376376	1.53649355497e-15
-1759.75975976	1.81749911802e-15
-1755.75575576	2.14904100833e-15
-1751.75175175	2.5400497951e-15
-1747.74774775	3.00100554319e-15
-1743.74374374	3.54420153592e-15
-1739.73973974	4.18405198399e-15
-1735.73573574	4.93745090182e-15
-1731.73173173	5.82419047881e-15
-1727.72772773	6.86744859779e-15
-1723.72372372	8.09435668342e-15
-1719.71971972	9.53666083053e-15
-1715.71571572	1.12314912022e-14
-1711.71171171	1.32222570406e-14
-1707.70770771	1.55596873472e-14
-1703.7037037	1.83030404165e-14
-1699.6996997	2.15215090105e-14
-1695.6956957	2.52958521112e-14
-1691.69169169	2.97202889618e-14
-1687.68768769	3.49046966036e-14
-1683.68368368	4.09771584317e-14
-1679.67967968	4.80869185546e-14
-1675.67567568	5.64078050825e-14
-1671.67167167	6.61421950517e-14
-1667.66766767	7.75256046814e-14
-1663.66366366	9.08320012761e-14
-1659.65965966	1.06379947545e-13
-1655.65565566	1.24539705691e-13
-1651.65165165	1.45741447596e-13
-1647.64764765	1.704847392e-13
-1643.64364364	1.99349492015e-13
-1639.63963964	2.33008603232e-13
-1635.63563564	2.72242538369e-13
-1631.63163163	3.17956147675e-13
-1627.62762763	3.71198049939e-13
-1623.62362362	4.33182965913e-13
-1619.61961962	5.05317438916e-13
-1615.61561562	5.89229443356e-13
-1611.61161161	6.86802453912e-13
-1607.60760761	8.00214630218e-13
-1603.6036036	9.31983865341e-13
-1599.5995996	1.08501955282e-12
-1595.5955956	1.26268204811e-12
-1591.59159159	1.46885093809e-12
-1587.58758759	1.70800338889e-12
-1583.58358358	1.98530402023e-12
-1579.57957958	2.30670795677e-12
-1575.57557558	2.67907893615e-12
-1571.57157157	3.11032461416e-12
-1567.56756757	3.60955150249e-12
-1563.56356356	4.18724230944e-12
-1559.55955956	4.85545883323e-12
-1555.55555556	5.62807398708e-12
-1551.55155155	6.52103702154e-12
-1547.54754755	7.55267655949e-12
-1543.54354354	8.74404668164e-12
-1539.53953954	1.01193220029e-11
-1535.53553554	1.17062484751e-11
-1531.53153153	1.35366575475e-11
-1527.52752753	1.56470523301e-11
-1523.52352352	1.80792755446e-11
-1519.51951952	2.08812703385e-11
-1515.51551552	2.41079464847e-11
-1511.51151151	2.78221661269e-11
-1507.50750751	3.20958650691e-11
-1503.5035035	3.70113276778e-11
-1499.4994995	4.26626357948e-11
-1495.4954955	4.91573146754e-11
-1491.49149149	5.66182019088e-11
-1487.48748749	6.51855685786e-11
-1483.48348348	7.50195256306e-11
-1479.47947948	8.63027525724e-11
-1475.47547548	9.92435902946e-11
-1471.47147147	1.14079545029e-10
-1467.46746747	1.31081256313e-10
-1463.46346346	1.50556988393e-10
-1459.45945946	1.72857711817e-10
-1455.45545546	1.98382850197e-10
-1451.45145145	2.27586776271e-10
-1447.44744745	2.60986151656e-10
-1443.44344344	2.99168216126e-10
-1439.43943944	3.42800145025e-10
-1435.43543544	3.92639607671e-10
-1431.43143143	4.49546675511e-10
-1427.42742743	5.14497246488e-10
-1423.42342342	5.88598171805e-10
-1419.41941942	6.73104293255e-10
-1415.41541542	7.69437623704e-10
-1411.41141141	8.79208930497e-10
-1407.40740741	1.00424201179e-09
-1403.4034034	1.14660098934e-09
-1399.3993994	1.30862097861e-09
-1395.3953954	1.49294253831e-09
-1391.39139139	1.70255034757e-09
-1387.38738739	1.9408166095e-09
-1383.38338338	2.21154973666e-09
-1379.37937938	2.51904893593e-09
-1375.37537538	2.86816537977e-09
-1371.37137137	3.26437072699e-09
-1367.36736737	3.71383384088e-09
-1363.36336336	4.22350664574e-09
-1359.35935936	4.80122016612e-09
-1355.35535536	5.45579190699e-09
-1351.35135135	6.19714585848e-09
-1347.34734735	7.03644654757e-09
-1343.34334334	7.98624871153e-09
-1339.33933934	9.0606643364e-09
-1335.33533534	1.02755489885e-08
-1331.33133133	1.16487095707e-08
-1327.32732733	1.320013586e-08
-1323.32332332	1.49522584266e-08
-1319.31931932	1.69302358093e-08
-1315.31531532	1.91622741132e-08
-1311.31131131	2.16799825276e-08
-1307.30730731	2.45187686124e-08
-1303.3033033	2.77182775988e-08
-1299.2992993	3.13228803748e-08
-1295.2952953	3.5382215295e-08
-1291.29129129	3.99517894712e-08
-1287.28728729	4.50936457562e-08
-1283.28328328	5.08771022521e-08
-1279.27927928	5.73795718385e-08
-1275.27527528	6.46874699515e-08
-1271.27127127	7.28972196401e-08
-1267.26726727	8.21163637955e-08
-1263.26326326	9.24647953961e-08
-1259.25925926	1.04076117644e-07
-1255.25525526	1.17099146991e-07
-1251.25125125	1.31699573263e-07
-1247.24724725	1.48061792447e-07
-1243.24324324	1.66390929103e-07
-1239.23923924	1.86915066963e-07
-1235.23523524	2.09887707973e-07
-1231.23123123	2.35590481847e-07
-1227.22722723	2.6433613023e-07
-1223.22322322	2.96471791706e-07
-1219.21921922	3.32382616236e-07
-1215.21521522	3.72495740119e-07
-1211.21121121	4.17284655334e-07
-1207.20720721	4.67274010028e-07
-1203.2032032	5.23044880148e-07
-1199.1991992	5.85240555603e-07
-1195.1951952	6.54572888087e-07
-1191.19119119	7.31829251653e-07
-1187.18718719	7.70943860083e-07
-1183.18318318	8.62493491018e-07
-1179.17917918	9.6260389833e-07
-1175.17517518	1.07481777877e-06
-1171.17117117	1.19927128029e-06
-1167.16716717	1.33801555679e-06
-1163.16316316	1.49221303941e-06
-1159.15915916	1.66352998445e-06
-1155.15515516	1.853781709e-06
-1151.15115115	2.06497462442e-06
-1147.14714715	2.29931791327e-06
-1143.14314314	2.55924293964e-06
-1139.13913914	2.84742440296e-06
-1135.13513514	3.16680338008e-06
-1131.13113113	3.52061241158e-06
-1127.12712713	3.91240279963e-06
-1123.12312312	4.34608648389e-06
-1119.11911912	4.82591711965e-06
-1115.11511512	5.35660437901e-06
-1111.11111111	5.94329810749e-06
-1107.10710711	6.59164329629e-06
-1103.1031031	7.30782490889e-06
-1099.0990991	8.09861648372e-06
-1095.0950951	8.97143280366e-06
-1091.09109109	9.93438694287e-06
-1087.08708709	1.09963520223e-05
-1083.08308308	1.21670280273e-05
-1079.07907908	1.34570140646e-05
-1075.07507508	1.48778864593e-05
-1071.07107107	1.64422831202e-05
-1067.06706707	1.81639946269e-05
-1063.06306306	2.00580625223e-05
-1059.05905906	2.21408853235e-05
-1055.05505506	2.4430332796e-05
-1051.05105105	2.69458690673e-05
-1047.04704705	2.97086851935e-05
-1043.04304304	3.27418418267e-05
-1039.03903904	3.60704226667e-05
-1035.03503504	3.97216994252e-05
-1031.03103103	4.37253090653e-05
-1027.02702703	4.81134441259e-05
-1023.02302302	5.29153458516e-05
-1019.01901902	5.8179815853e-05
-1015.01501502	6.39427895711e-05
-1011.01101101	7.02488732535e-05
-1007.00700701	7.71464077404e-05
-1003.003003	8.46877568325e-05
-998.998998999	9.29296157279e-05
-994.994994995	0.000101933340736
-990.990990991	0.000111765301528
-986.986986987	0.00012249725726
-982.982982983	0.000134206757927
-978.978978979	0.000146977572417
-974.974974975	0.000160900144753
-970.970970971	0.000176072080097
-966.966966967	0.000192598662149
-962.962962963	0.000210593403635
-958.958958959	0.000230178631651
-954.954954955	0.000251486109682
-950.950950951	0.000274665378217
-946.946946947	0.000299854415724
-942.942942943	0.000327224479237
-938.938938939	0.000356952103673
-934.934934935	0.000389226989562
-930.930930931	0.000424252887224
-926.926926927	0.000462248532262
-922.922922923	0.000503448634694
-918.918918919	0.000548104924114
-914.914914915	0.00059648725335
-910.910910911	0.000648884763115
-906.906906907	0.000705622553952
-902.902902903	0.000767002502687
-898.898898899	0.000833393498341
-894.894894895	0.000905174796994
-890.890890891	0.000982751771946
-886.886886887	0.00106655749931
-882.882882883	0.00115705442321
-878.878878879	0.00125473610332
-874.874874875	0.00136012904755
-870.870870871	0.00147379463254
-866.866866867	0.00159633111472
-862.862862863	0.00172837573465
-858.858858859	0.00187060691734
-854.854854855	0.00202374657094
-850.850850851	0.00218856248669
-846.846846847	0.00236587084226
-842.842842843	0.00255653881109
-838.838838839	0.00276148727989
-834.834834835	0.00298169367648
-830.830830831	0.00321819490996
-826.826826827	0.0034720904251
-822.822822823	0.00374454537268
-818.818818819	0.00403679389709
-814.814814815	0.00435014254271
-810.810810811	0.00468597377997
-806.806806807	0.00504574965186
-802.802802803	0.00543101554158
-798.798798799	0.00584340406133
-794.794794795	0.00628463906229
-790.790790791	0.00675653976532
-786.786786787	0.00726102501147
-782.782782783	0.00780011763124
-778.778778779	0.0083759489308
-774.774774775	0.00899076329318
-770.770770771	0.00964692289189
-766.766766767	0.0103469125138
-762.762762763	0.0110933444878
-758.758758759	0.0118889637153
-754.754754755	0.012736652797
-750.750750751	0.0136394372525
-746.746746747	0.014600490824
-742.742742743	0.0156230812388
-738.738738739	0.0167108101752
-734.734734735	0.0178672727404
-730.730730731	0.0190962900687
-726.726726727	0.0204018590687
-722.722722723	0.0217881580787
-718.718718719	0.0232595525459
-714.714714715	0.0248206007186
-710.710710711	0.0264760593381
-706.706706707	0.0282308931095
-702.702702703	0.0300902654176
-698.698698699	0.0320595659937
-694.694694695	0.0341444019766
-690.690690691	0.0363506069524
-686.686686687	0.0386842463321
-682.682682683	0.0411516226161
-678.678678679	0.0437592805261
-674.674674675	0.0465140119843
-670.670670671	0.0494228609184
-666.666666667	0.0524931278706
-662.662662663	0.0557323743864
-658.658658659	0.0591484271611
-654.654654655	0.0627493819183
-650.650650651	0.0665436069957
-646.646646647	0.0705397466112
-642.642642643	0.0747467237844
-638.638638639	0.0791737428845
-634.634634635	0.0838302917774
-630.630630631	0.0887261481104
-626.626626627	0.0938713625538
-622.622622623	0.0992762862411
-618.618618619	0.104951553479
-614.614614615	0.110908085789
-610.610610611	0.117157091035
-606.606606607	0.123710061956
-602.602602603	0.130578774051
-598.598598599	0.137775282801
-594.594594595	0.145311920202
-590.590590591	0.153201290558
-586.586586587	0.161456265532
-582.582582583	0.170089978407
-578.578578579	0.179115817538
-574.574574575	0.188547418967
-570.570570571	0.198398658173
-566.566566567	0.208683640931
-562.562562563	0.219416693262
-558.558558559	0.230612350443
-554.554554555	0.242285345063
-550.550550551	0.2544505941
-546.546546547	0.267123185011
-542.542542543	0.280318360798
-538.538538539	0.294051504062
-534.534534535	0.308338120018
-530.530530531	0.323193818457
-526.526526527	0.338634294666
-522.522522523	0.354675309281
-518.518518519	0.371332667088
-514.514514515	0.388622194757
