-2000.0	1.42762813546e-18
-1995.995996	1.72104689558e-18
-1991.99199199	2.07394131867e-18
-1987.98798799	2.49819525381e-18
-1983.98398398	3.00803198715e-18
-1979.97997998	3.62046771516e-18
-1975.97597598	4.35585151569e-18
-1971.97197197	5.23850804114e-18
-1967.96796797	6.29750214867e-18
-1963.96396396	7.5675482135e-18
-1959.95995996	9.09009104011e-18
-1955.95595596	1.09145902045e-17
-1951.95195195	1.31000454612e-17
-1947.94794795	1.57168076869e-17
-1943.94394394	1.88487278891e-17
-1939.93993994	2.25957062975e-17
-1935.93593594	2.70767147285e-17
-1931.93193193	3.24333785555e-17
-1927.92792793	3.88342200801e-17
-1923.92392392	4.64796832773e-17
-1919.91991992	5.56080812418e-17
-1915.91591592	6.65026327574e-17
-1911.91191191	7.94997838577e-17
-1907.90790791	9.49990448187e-17
-1903.9039039	1.1347461356e-16
-1899.8998999	1.35489103974e-16
-1895.8958959	1.61709753399e-16
-1891.89189189	1.9292754872e-16
-1887.88788789	2.30079786966e-16
-1883.88388388	2.74276675699e-16
-1879.87987988	3.26832683087e-16
-1875.87587588	3.89303469823e-16
-1871.87187187	4.63529378031e-16
-1867.86786787	5.5168661921e-16
-1863.86386386	6.56347498266e-16
-1859.85985986	7.80551238206e-16
-1855.85585586	9.27887235497e-16
-1851.85185185	1.10259288562e-15
-1847.84784785	1.30966847907e-15
-1843.84384384	1.55501208834e-15
-1839.83983984	1.84557785572e-15
-1835.83583584	2.18956166135e-15
-1831.83183183	2.59661881356e-15
-1827.82782783	3.07811917398e-15
-1823.82382382	3.64744602557e-15
-1819.81981982	4.32034603192e-15
-1815.81581582	5.11533884455e-15
-1811.81181181	6.0541963169e-15
-1807.80780781	7.16250291094e-15
-1803.8038038	8.47031076838e-15
-1799.7997998	1.00129051054e-14
-1795.7957958	1.18316981228e-14
-1791.79179179	1.39752725572e-14
-1787.78778779	1.65005993942e-14
-1783.78378378	1.94744581918e-14
-1779.77977978	2.29750930077e-14
-1775.77577578	2.70941421698e-14
-1771.77177177	3.19388861998e-14
-1767.76776777	3.76348652014e-14
-1763.76376376	4.43289251115e-14
-1759.75975976	5.21927615379e-14
-1755.75575576	6.14270406655e-14
-1751.75175175	7.22661891096e-14
-1747.74774775	8.49839588756e-14
-1743.74374374	9.98998900346e-14
-1739.73973974	1.17386812651e-13
-1735.73573574	1.37879551281e-13
-1731.73173173	1.6188502039e-13
-1727.72772773	1.89993927847e-13
-1723.72372372	2.22894336679e-13
-1719.71971972	2.61387373282e-13
-1715.71571572	3.06405413825e-13
-1711.71171171	3.59033130597e-13
-1707.70770771	4.2053183736e-13
-1703.7037037	4.92367638469e-13
-1699.6996997	5.76243961789e-13
-1695.6956957	6.74139141579e-13
-1691.69169169	7.88349816183e-13
-1687.68768769	9.21541018126e-13
-1683.68368368	1.07680396324e-12
-1679.67967968	1.25772269284e-12
-1675.67567568	1.46845089134e-12
-1671.67167167	1.71380039392e-12
-1667.66766767	1.99934311838e-12
