-2000.0	4.26766462616e-28
-1995.995996	5.34756671259e-28
-1991.99199199	6.69804748649e-28
-1987.98798799	8.38622125126e-28
-1983.98398398	1.04956778707e-27
-1979.97997998	1.31304845542e-27
-1975.97597598	1.64201491081e-27
-1971.97197197	2.05257730807e-27
-1967.96796797	2.56476768788e-27
-1963.96396396	3.20348450359e-27
-1959.95995996	3.99966212166e-27
-1955.95595596	4.99171827618e-27
-1951.95195195	6.22734478891e-27
-1947.94794795	7.76572203424e-27
-1943.94394394	9.68025627552e-27
-1939.93993994	1.20619619152e-26
-1935.93593594	1.5023638851e-26
-1931.93193193	1.87050296932e-26
-1927.92792793	2.32791840181e-26
-1923.92392392	2.89603088741e-26
-1919.91991992	3.60134485697e-26
-1915.91591592	4.47664149933e-26
-1911.91191191	5.56244855497e-26
-1907.90790791	6.90885031585e-26
-1903.9039039	8.57771564349e-26
-1899.8998999	1.06454393963e-25
-1895.8958959	1.32063141584e-25
-1891.89189189	1.63766754483e-25
-1887.88788789	2.02999957067e-25
-1883.88388388	2.51531416003e-25
-1879.87987988	3.11540570815e-25
-1875.87587588	3.85711931123e-25
-1871.87187187	4.77350762782e-25
-1867.86786787	5.90524954867e-25
-1863.86386386	7.30238919401e-25
-1859.85985986	9.02646667127e-25
-1855.85585586	1.11531277517e-24
-1851.85185185	1.37753187673e-24
-1847.84784785	1.70071963197e-24
-1843.84384384	2.09889097184e-24
-1839.83983984	2.58924485019e-24
-1835.83583584	3.19287892338e-24
-1831.83183183	3.93566265923e-24
-1827.82782783	4.84930354675e-24
-1823.82382382	5.97264856603e-24
-1819.81981982	7.35327215983e-24
-1815.81581582	9.04941296115e-24
-1811.81181181	1.11323348771e-23
-1807.80780781	1.36892042977e-23
-1803.8038038	1.68265947753e-23
-1799.7997998	2.06747542182e-23
-1795.7957958	2.53927983075e-23
-1791.79179179	3.11750285181e-23
-1787.78778779	3.82586150276e-23
-1783.78378378	4.69329354342e-23
-1779.77977978	5.75509213505e-23
-1775.77577578	7.05428387637e-23
-1771.77177177	8.64330171259e-23
-1767.76776777	1.05860149572e-22
-1763.76376376	1.2960191619e-22
-1759.75975976	1.58604838354e-22
-1755.75575576	1.94020460133e-22
-1751.75175175	2.37249179159e-22
-1747.74774775	2.89993321778e-22
-1743.74374374	3.54321384989e-22
-1739.73973974	4.32745761762e-22
-1735.73573574	5.28316739922e-22
-1731.73173173	6.44736133743e-22
-1727.72772773	7.86494590661e-22
-1723.72372372	9.59037435603e-22
-1719.71971972	1.16896489935e-21
-1715.71571572	1.42427375737e-21
-1711.71171171	1.73464881986e-21
-1707.70770771	2.11181440884e-21
-1703.7037037	2.5699579874e-21
-1699.6996997	3.12624053664e-21
-1695.6956957	3.80141118295e-21
-1691.69169169	4.6205470562e-21
-1687.68768769	5.61394351709e-21
-1683.68368368	6.81818486019e-21
-1679.67967968	8.27743153423e-21
-1675.67567568	1.00449670066e-20
-1671.67167167	1.21850558554e-20
-1667.66766767	1.47751747606e-20
-1663.66366366	1.79086900916e-20
-1659.65965966	2.16980701264e-20
-1655.65565566	2.62787370125e-20
-1651.65165165	3.18136839172e-20
-1647.64764765	3.84990070165e-20
-1643.64364364	4.65705307693e-20
-1639.63963964	5.63117391665e-20
-1635.63563564	6.80632663467e-20
-1631.63163163	8.22342483319e-20
-1627.62762763	9.93158950676e-20
-1623.62362362	1.19897710128e-19
-1619.61961962	1.44686866338e-19
-1615.61561562	1.74531341504e-19
-1611.61161161	2.10447532171e-19
-1607.60760761	2.53653198102e-19
-1603.6036036	3.05606749761e-19
-1599.5995996	3.68054080098e-19
-1595.5955956	4.43084365488e-19
-1591.59159159	5.331965252e-19
-1587.58758759	6.41378341492e-19
-1583.58358358	7.71200611901e-19
-1579.57957958	9.2692914189e-19
-1575.57557558	1.11365790131e-18
-1571.57157157	1.33746727643e-18
-1567.56756757	1.60561206672e-18
-1563.56356356	1.92674472153e-18
-1559.55955956	2.31118030905e-18
-1555.55555556	2.77121088409e-18
-1551.55155155	3.32147830462e-18
-1547.54754755	3.97941617468e-18
-1543.54354354	4.76577350611e-18
-1539.53953954	5.70523494354e-18
-1535.53553554	6.82715504374e-18
-1531.53153153	8.16642721002e-18
-1527.52752753	9.76451153365e-18
-1523.52352352	1.16706500805e-17
-1519.51951952	1.39433031897e-17
-1515.51551552	1.66518462475e-17
-1511.51151151	1.98785733129e-17
-1507.50750751	2.37210620698e-17
-1503.5035035	2.82949640636e-17
-1499.4994995	3.37372952861e-17
-1495.4954955	4.02103151578e-17
-1491.49149149	4.79060971538e-17
-1487.48748749	5.70519120737e-17
-1483.48348348	6.79165657107e-17
-1479.47947948	8.08178569065e-17
-1475.47547548	9.61313502701e-17
-1471.47147147	1.14300690849e-16
-1467.46746747	1.35849726543e-16
-1463.46346346	1.61396748925e-16
-1459.45945946	1.91671215444e-16
-1455.45545546	2.27533376882e-16
-1451.45145145	2.69997304858e-16
-1447.44744745	3.20257896668e-16
-1443.44344344	3.79722530741e-16
-1439.43943944	4.50048157532e-16
-1435.43543544	5.3318474034e-16
-1431.43143143	6.31426111093e-16
-1427.42742743	7.47469480969e-16
-1423.42342342	8.84485048561e-16
-1419.41941942	1.04619738358e-15
-1415.41541542	1.23698053684e-15
-1411.41141141	1.46196914336e-15
-1407.40740741	1.72718815147e-15
-1403.4034034	2.03970423471e-15
-1399.3993994	2.40780243371e-15
-1395.3953954	2.84119214237e-15
-1391.39139139	3.35124720886e-15
-1387.38738739	3.95128567918e-15
-1383.38338338	4.65689558688e-15
-1379.37937938	5.48631420273e-15
-1375.37537538	6.4608693242e-15
-1371.37137137	7.60549252955e-15
-1367.36736737	8.94931587192e-15
-1363.36336336	1.05263652752e-14
-1359.35935936	1.23763659516e-14
-1355.35535536	1.4545677529e-14
-1351.35135135	1.70883793037e-14
-1347.34734735	2.0067529167e-14
-1343.34334334	2.35566233613e-14
-1339.33933934	2.76412883592e-14
-1335.33533534	3.24212409195e-14
-1331.33133133	3.80125578305e-14
-1327.32732733	4.45503031201e-14
-1323.32332332	5.21915676929e-14
-1319.31931932	6.11189845976e-14
-1315.31531532	7.15447925582e-14
-1311.31131131	8.37155312191e-14
-1307.30730731	9.79174639197e-14
-1303.3033033	1.14482837973e-13
-1299.2992993	1.33797108613e-13
-1295.2952953	1.56307271276e-13
-1291.29129129	1.82531468024e-13
-1287.28728729	2.13070058061e-13
-1283.28328328	2.48618369853e-13
-1279.27927928	2.89981383793e-13
-1275.27527528	3.38090630199e-13
-1271.27127127	3.94023628307e-13
-1267.26726727	4.59026238454e-13
-1263.26326326	5.34538352644e-13
-1259.25925926	6.22223409016e-13
-1255.25525526	7.24002284358e-13
-1251.25125125	8.42092196801e-13
-1247.24724725	9.79051339517e-13
-1243.24324324	1.13783006694e-12
-1239.23923924	1.32182956934e-12
-1235.23523524	1.53496910144e-12
-1231.23123123	1.78176297772e-12
-1227.22722723	2.06740871415e-12
-1223.22322322	2.39788788487e-12
-1219.21921922	2.78008147668e-12
-1215.21521522	3.22190176634e-12
-1211.21121121	3.73244302015e-12
-1207.20720721	4.32215362498e-12
-1203.2032032	5.00303261101e-12
-1199.1991992	5.78885392177e-12
-1195.1951952	6.69542223484e-12
-1191.19119119	7.74086464072e-12
-1187.18718719	8.94596305716e-12
-1183.18318318	1.03345328976e-11
-1179.17917918	1.19338542362e-11
-1175.17517518	1.37751625266e-11
-1171.17117117	1.58942068486e-11
