-2000.0	3.99015140409e-18
-1995.995996	4.7843189276e-18
-1991.99199199	5.7342645054e-18
-1987.98798799	6.87008606856e-18
-1983.98398398	8.2276061755e-18
-1979.97997998	9.84944318137e-18
-1975.97597598	1.1786279451e-17
-1971.97197197	1.4098362221e-17
-1967.96796797	1.68572790318e-17
-1963.96396396	2.01480570618e-17
-1959.95995996	2.40716443974e-17
-1955.95595596	2.87478414679e-17
-1951.95195195	3.43187628405e-17
-1947.94794795	4.09529235778e-17
-1943.94394394	4.88500607777e-17
-1939.93993994	5.82468201283e-17
-1935.93593594	6.94234597967e-17
-1931.93193193	8.27117502712e-17
-1927.92792793	9.85042795239e-17
-1923.92392392	1.17265408794e-16
-1919.91991992	1.39544166261e-16
-1915.91591592	1.65989414887e-16
-1911.91191191	1.97367687885e-16
-1907.90790791	2.3458415198e-16
-1903.9039039	2.78707236418e-16
-1899.8998999	3.30997556296e-16
-1895.8958959	3.92941864395e-16
-1891.89189189	4.66292888629e-16
-1887.88788789	5.53116055299e-16
-1883.88388388	6.55844264782e-16
-1879.87987988	7.77342079828e-16
-1875.87587588	9.20980911545e-16
-1871.87187187	1.09072704945e-15
-1867.86786787	1.29124468536e-15
-1863.86386386	1.52801643307e-15
-1859.85985986	1.80748425413e-15
-1855.85585586	2.13721417397e-15
-1851.85185185	2.52608872132e-15
-1847.84784785	2.98453166008e-15
-1843.84384384	3.52477031934e-15
-1839.83983984	4.16114167936e-15
-1835.83583584	4.91044935778e-15
-1831.83183183	5.79237978045e-15
-1827.82782783	6.82998713931e-15
-1823.82382382	8.05025826252e-15
-1819.81981982	9.48477028e-15
-1815.81581582	1.11704559973e-14
-1811.81181181	1.31504942318e-14
-1807.80780781	1.54753450647e-14
-1803.8038038	1.82039530755e-14
-1799.7997998	2.14051452074e-14
-1795.7957958	2.51592540443e-14
-1791.79179179	2.95600020287e-14
-1787.78778779	3.47166876167e-14
-1783.78378378	4.07567206517e-14
-1779.77977978	4.78285614654e-14
-1775.77577578	5.61051265099e-14
-1771.77177177	6.57877328613e-14
-1767.76776777	7.71106648677e-14
-1763.76376376	9.0346458771e-14
-1759.75975976	1.05812015514e-13
-1755.75575576	1.23875668445e-13
-1751.75175175	1.44965351517e-13
-1747.74774775	1.6957803523e-13
-1743.74374374	1.98290622294e-13
-1739.73973974	2.31772523367e-13
-1735.73573574	2.70800165547e-13
-1731.73173173	3.16273723381e-13
-1727.72772773	3.69236404382e-13
-1723.72372372	4.30896669365e-13
-1719.71971972	5.02653822996e-13
-1715.71571572	5.86127472816e-13
-1711.71171171	6.83191426645e-13
-1707.70770771	7.96012679982e-13
-1703.7037037	9.27096237996e-13
-1699.6996997	1.07933662267e-12
-1695.6956957	1.25607703618e-12
-1691.69169169	1.46117728859e-12
-1687.68768769	1.69909175409e-12
-1683.68368368	1.9749587967e-12
-1679.67967968	2.29470330793e-12
-1675.67567568	2.66515422702e-12
